,Reactant_SMILES,Atom_nº,bde_avg,gas_charge_C,gas_charge_H_max,Buried_Volume_C,Buried_Volume_H_max,Reactive Atom,DOI
1039,CC(C)C1CC1,1,0.0708466,-0.101698306,-0.113266361,0.017081839,-0.069299269,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1040,CC(C)C1CC1,3,-0.1502532,-0.081939966,-0.106677781,0.013281099,-0.080953029,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1041,CC(C)C1CC1,4,-0.2007103,-0.123128506,-0.150235614,-0.191595587,-0.099723251,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1042,OC1CCCCC1,1,0.1784236,0.271696328,0.253253893,-0.015294322,-0.093723097,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1043,OC1CCCCC1,2,0.0140747,-0.036039822,-0.121685102,-0.067652319,-0.038936622,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1044,OC1CCCCC1,3,0.0145893,-0.126624213,-0.15279784,-0.120653087,-0.098616144,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1045,OC1CCCCC1,4,0.0111051,-0.135249488,-0.153895936,-0.137001861,-0.177361831,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1046,CC1CCCOC1,0,-0.0525573,-0.162569193,-0.193671436,-0.294732595,-0.15052598,6,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1047,CC1CCCOC1,1,0.0336342,-0.011683868,-0.084471827,0.027953075,-0.073764499,6,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1048,CC1CCCOC1,2,-0.0005587,-0.109411659,-0.148527464,-0.058318147,-0.092347647,6,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1049,CC1CCCOC1,3,-0.0094028,-0.0446271,-0.125101402,-0.104430073,-0.052448851,6,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1050,CC1CCCOC1,4,0.0647549,0.24357869,0.212014264,-0.165018349,-0.189809887,6,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1051,CC1CCCOC1,6,0.066588,0.253191883,0.215552575,-0.077824889,-0.033007005,6,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1052,O[C@@H]1CCCC[C@H]1O,1,0.1068575,0.370070065,0.286928856,0.042652998,0.015348435,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1053,O[C@@H]1CCCC[C@H]1O,2,-0.0163786,-0.026312639,-0.120464994,-0.078230115,-0.062834498,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1054,O[C@@H]1CCCC[C@H]1O,3,0.0079605,-0.125864277,-0.15279784,-0.129987259,-0.111717424,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1055,OC1CCC(O)CC1,1,0.1225245,0.272456265,0.253375904,-0.01448387,-0.131041199,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1056,OC1CCC(O)CC1,2,-0.0080863,-0.026692607,-0.120587005,-0.079906912,-0.105787807,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1057,CC1CC[NH2+]CC1,0,-0.0532447,-0.169256632,-0.194525512,-0.319269729,-0.204981244,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1058,CC1CC[NH2+]CC1,1,0.0709949,-0.061079718,-0.108019899,0.04177268,0.002694905,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1059,CC1CC[NH2+]CC1,2,-0.0053983,0.063549813,-0.07995743,-0.065374669,-0.056627337,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1060,CC1CC[NH2+]CC1,3,0.1497183,0.35441538,0.64673852,-0.159694518,-0.124485959,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1061,C/C(=C/CC(C)O)[N+](=O)[O-],0,0.1906779,0.167661067,-0.058971583,-0.296716805,-0.204642365,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1062,C/C(=C/CC(C)O)[N+](=O)[O-],2,-0.2305351,0.033114369,0.307792692,0.021203966,-0.065415193,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1063,C/C(=C/CC(C)O)[N+](=O)[O-],3,0.3415682,0.057280339,-0.065926195,0.008530173,0.048291776,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1064,C/C(=C/CC(C)O)[N+](=O)[O-],4,0.1241484,0.275002051,0.253741936,0.011394702,0.074241328,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1065,C/C(=C/CC(C)O)[N+](=O)[O-],5,-0.0772783,-0.08023011,-0.165852988,-0.310718063,-0.20688418,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1066,O[C@@H]1C[C@@H]2CC[C@H]1C2,1,0.1220752,0.283437342,0.257036226,0.022601297,-0.084864706,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1067,O[C@@H]1C[C@@H]2CC[C@H]1C2,2,-0.0028478,-0.024108824,-0.11814679,-0.051149838,-0.077174757,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1068,O[C@@H]1C[C@@H]2CC[C@H]1C2,3,-0.1577178,-0.080040126,-0.108507942,0.028246515,-0.127540471,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1069,O[C@@H]1C[C@@H]2CC[C@H]1C2,4,0.0113612,-0.12331849,-0.150357625,-0.088933671,-0.117628641,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1070,O[C@@H]1C[C@@H]2CC[C@H]1C2,5,0.037289,-0.114693215,-0.149259528,-0.067386826,-0.082711827,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1071,O[C@@H]1C[C@@H]2CC[C@H]1C2,6,-0.1440187,0.009708335,-0.077395204,0.070306181,-0.094052776,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1072,O[C@@H]1C[C@@H]2CC[C@H]1C2,7,-0.0995365,-0.10451007,-0.145843228,-0.070460954,-0.131094868,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1073,C1C[NH+]2CCC1CC2,0,0.0865233,0.065639637,-0.079713408,-0.070712474,-0.135238086,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1074,C1C[NH+]2CCC1CC2,1,0.1478304,0.360380879,0.647592595,-0.075058173,-0.136828211,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1075,C1C[NH+]2CCC1CC2,5,0.0925731,-0.029960332,-0.101797352,0.061461075,-0.105626801,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1076,CC(=O)C1CCCC1=O,0,0.0662159,0.047971121,-0.100455233,-0.236925008,-0.097027552,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1077,CC(=O)C1CCCC1=O,3,0.271703,0.355289307,0.08719728,0.152357463,0.022912646,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1078,CC(=O)C1CCCC1=O,4,0.0111418,-0.07035094,-0.139376659,-0.062621927,-0.019710984,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1079,CC(=O)C1CCCC1=O,5,0.0150613,-0.105270006,-0.148161432,-0.166932693,-0.163421786,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1080,CC(=O)C1CCCC1=O,6,0.1798021,0.092731361,-0.056043325,-0.115510909,-0.113859569,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1081,CCCCCC(O)CC,0,-0.0462713,-0.181833575,-0.198063823,-0.395033021,-0.265321656,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1082,CCCCCC(O)CC,1,0.0213069,-0.146838515,-0.157434248,-0.177119237,-0.145642135,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1083,CCCCCC(O)CC,2,0.0161309,-0.136579376,-0.154139958,-0.026486944,0.064070355,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1084,CCCCCC(O)CC,3,0.0444029,-0.126662209,-0.15279784,-0.081849203,-0.054903807,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1085,CCCCCC(O)CC,4,0.0123514,-0.036077819,-0.121685102,-0.024181348,-0.030703853,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1086,CCCCCC(O)CC,5,0.1170979,0.270708411,0.253131882,0.042401479,0.043182522,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1087,CCCCCC(O)CC,7,0.0081238,-0.046868912,-0.125223413,-0.12952614,-0.1055992,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1088,CCCCCC(O)CC,8,-0.0299766,-0.17248636,-0.196965726,-0.358003747,-0.202918835,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1089,O[C@H]1CCCCC[C@@H]2O[C@@H]21,1,0.1539657,0.380937152,0.288392985,0.081470856,0.124910652,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1090,O[C@H]1CCCCC[C@@H]2O[C@@H]21,2,0.0332567,-0.025856677,-0.120464994,-0.03997119,-0.097223826,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1091,O[C@H]1CCCCC[C@@H]2O[C@@H]21,3,0.0643212,-0.126206248,-0.15279784,-0.043101211,0.052997749,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1092,O[C@H]1CCCCC[C@@H]2O[C@@H]21,4,0.0768066,-0.135211491,-0.153895936,-0.064200911,-0.009664215,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1093,O[C@H]1CCCCC[C@@H]2O[C@@H]21,5,0.0235676,-0.126168251,-0.15279784,-0.092776332,-0.077809581,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1094,O[C@H]1CCCCC[C@@H]2O[C@@H]21,6,0.0586481,-0.02475477,-0.120342984,-0.047544724,0.013258425,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1095,O[C@H]1CCCCC[C@@H]2O[C@@H]21,7,-0.0689835,0.39655384,0.292175318,0.011185102,-0.085882877,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1096,O[C@H]1CCCCC[C@@H]2O[C@@H]21,9,-0.1078583,0.484326467,0.324874196,0.06857349,-0.032016435,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1097,C[C@@H](O)[C@H](O)c1ccccc1,0,-0.0785172,-0.07035094,-0.164632881,-0.219681942,-0.005565465,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1098,C[C@@H](O)[C@H](O)c1ccccc1,1,0.1179014,0.375351621,0.287904942,0.027939102,-0.072826065,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1099,C[C@@H](O)[C@H](O)c1ccccc1,3,0.2978963,0.463884185,0.35049645,0.104219406,-0.000574282,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1100,C[C@@H](O)[C@H](O)c1ccccc1,6,-0.2894744,-0.147522457,0.285342717,0.045601367,-0.017924585,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1101,C[C@@H](O)[C@H](O)c1ccccc1,7,-0.2853365,-0.168610686,0.280706309,-0.121966578,-0.233307549,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1102,C[C@@H](O)[C@H](O)c1ccccc1,8,-0.2930218,-0.169940574,0.280584298,-0.144351823,-0.237317363,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1103,C1CCC[C@H]2C[C@H]2CC1,0,0.086246,-0.135933431,-0.154017947,-0.054643166,-0.00853104,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1104,C1CCC[C@H]2C[C@H]2CC1,2,0.0375461,-0.134907517,-0.153895936,-0.06685584,-0.090302105,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1105,C1CCC[C@H]2C[C@H]2CC1,3,0.0757965,-0.12404043,-0.150357625,-0.015881201,0.05739091,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1106,C1CCC[C@H]2C[C@H]2CC1,4,-0.110028,-0.078938218,-0.106311749,0.030230725,-0.128558641,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1107,C1CCC[C@H]2C[C@H]2CC1,5,-0.1974814,-0.112223422,-0.146819314,-0.092846198,0.067543482,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1108,CC(O)c1cc2ccccc2o1,0,-0.0811775,-0.053404363,-0.160118484,-0.302906982,-0.183434054,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1109,CC(O)c1cc2ccccc2o1,1,0.4280057,0.480336803,0.35379074,-0.036771301,-0.081130902,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1110,CC(O)c1cc2ccccc2o1,4,-0.4525267,0.029010714,0.335001087,-0.018410371,-0.103814334,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1111,CC(O)c1cc2ccccc2o1,6,-0.3050081,-0.12761213,0.289979125,-0.091071588,-0.1910596,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1112,CC(O)c1cc2ccccc2o1,7,-0.2977522,-0.166710845,0.280828319,-0.140341482,-0.234155513,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1113,CC(O)c1cc2ccccc2o1,8,-0.2912891,-0.155767765,0.282292448,-0.140886441,-0.234111045,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1114,CC(O)c1cc2ccccc2o1,9,-0.338469,-0.004426477,0.329022561,-0.10226421,-0.201758059,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1115,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,0,-0.0462713,-0.181833575,-0.198063823,-0.237106661,0.01856242,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1116,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,1,0.0212955,-0.146838515,-0.157434248,-0.035779196,0.177607118,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1117,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,2,0.0162876,-0.136921348,-0.154139958,-0.061126782,-0.103751465,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1118,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,3,0.0172199,-0.135173495,-0.153895936,0.019066049,0.108086302,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1119,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,4,0.0281509,-0.115605138,-0.151333711,0.130139898,0.102264022,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1120,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,5,0.0579667,0.053404665,-0.08337373,0.114629523,0.085734083,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1121,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,6,-0.0950412,0.362926665,0.648080638,0.067581385,0.047425411,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1122,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,8,-0.1719864,0.323713959,0.602204601,0.000719092,0.263406397,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1123,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,0,-0.0422634,-0.149232314,-0.189889104,-0.03967775,0.052033247,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1124,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,2,0.0636385,-0.094744891,-0.14462312,0.02286679,-0.029471008,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1125,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,3,0.0634618,-0.022740939,-0.120098962,-0.06673008,-0.048644511,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1126,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,4,-0.0975183,0.387586594,0.291077221,-0.030874564,-0.167672342,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1127,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,6,-0.053422,0.399327607,0.294859554,0.02902902,-0.120013061,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1128,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,7,0.0549966,0.049718974,-0.068000377,0.229336433,0.09921871,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1129,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,8,0.0238108,-0.103522153,-0.14791741,-0.053161995,-0.01541596,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1130,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,9,0.0351153,-0.032468122,-0.121319069,-0.079040567,-0.087427,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1131,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,10,0.114837,0.2934685,0.260574537,0.089351804,0.000586494,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1132,O[C@H]1C[C@H]2CC[C@]1(O)CC2,1,0.0952088,0.381735085,0.2908332,0.106497056,0.011714302,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1133,O[C@H]1C[C@H]2CC[C@]1(O)CC2,2,-0.0324411,-0.014381641,-0.116804672,-0.012359927,-0.046269291,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1134,O[C@H]1C[C@H]2CC[C@]1(O)CC2,3,-0.0147905,-0.080268107,-0.108629953,0.069733275,-0.103768332,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1135,O[C@H]1C[C@H]2CC[C@]1(O)CC2,4,0.0168914,-0.113933279,-0.149137518,-0.056920816,-0.108751849,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1136,O[C@H]1C[C@H]2CC[C@]1(O)CC2,5,0.0418631,-0.014419638,-0.116682661,0.020491327,-0.002556955,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1137,CC1(C)[C@@H]2C[C@H](O)[C@@](C)(O)[C@H]1C2,0,-0.0072874,-0.158617525,-0.191109211,-0.220436501,-0.140677019,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1138,CC1(C)[C@@H]2C[C@H](O)[C@@](C)(O)[C@H]1C2,3,-0.1441002,-0.058571929,-0.101675341,0.142031186,-0.039732451,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1139,CC1(C)[C@@H]2C[C@H](O)[C@@](C)(O)[C@H]1C2,4,0.0055907,-0.01236781,-0.116560651,0.019778688,-0.01434412,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1140,CC1(C)[C@@H]2C[C@H](O)[C@@](C)(O)[C@H]1C2,5,0.0741709,0.381887072,0.2908332,0.163242672,0.021196783,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1141,CC1(C)[C@@H]2C[C@H](O)[C@@](C)(O)[C@H]1C2,8,-0.0706489,-0.059597843,-0.160972559,-0.144072356,0.002435762,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1142,CC1(C)[C@@H]2C[C@H](O)[C@@](C)(O)[C@H]1C2,10,-0.1673383,0.049680978,-0.065682173,0.257632388,0.074278129,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1143,CC1(C)[C@@H]2C[C@H](O)[C@@](C)(O)[C@H]1C2,11,-0.041612,-0.099114523,-0.145233174,0.005791404,-0.003217846,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1144,CCOC(=O)C(C(C)=O)c1ccccc1,0,-0.0761826,-0.049452695,-0.155726097,-0.3207509,-0.113118942,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1145,CCOC(=O)C(C(C)=O)c1ccccc1,1,0.0118128,0.402823314,0.379535006,-0.167868905,-0.108198295,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1146,CCOC(=O)C(C(C)=O)c1ccccc1,5,0.2994674,0.598240899,0.197739008,0.248032723,0.115846787,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1147,CCOC(=O)C(C(C)=O)c1ccccc1,7,0.076066,0.049946955,-0.100333223,-0.2833164,-0.11423525,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1148,CCOC(=O)C(C(C)=O)c1ccccc1,10,-0.2881924,-0.15272802,0.284610652,-0.010934649,-0.109001791,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1149,CCOC(=O)C(C(C)=O)c1ccccc1,11,-0.2873577,-0.16880067,0.280706309,-0.138119726,-0.23678221,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1150,CCOC(=O)C(C(C)=O)c1ccccc1,12,-0.2927638,-0.169940574,0.280584298,-0.145008568,-0.237102688,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1151,C=C1C(=O)OO[C@]12C1CC3CC2C[C@@H](C3)C1,0,-0.2753358,-0.257599211,0.185049891,-0.15409122,-0.066244757,9,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1152,C=C1C(=O)OO[C@]12C1CC3CC2C[C@@H](C3)C1,7,-0.0189272,0.056862374,-0.06678027,0.23713354,0.063079785,9,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1153,C=C1C(=O)OO[C@]12C1CC3CC2C[C@@H](C3)C1,8,-0.010662,-0.10166031,-0.145599206,0.062215634,0.046433308,9,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1154,C=C1C(=O)OO[C@]12C1CC3CC2C[C@@H](C3)C1,9,0.0010099,-0.086879551,-0.109484028,0.1208197,-0.082452684,9,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1155,C=C1C(=O)OO[C@]12C1CC3CC2C[C@@H](C3)C1,14,-0.0290682,-0.114047269,-0.147063335,-0.012932833,-0.096633471,9,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1156,CC1(C)OC12C1CC3CC(C1)CC2C3,0,0.0116552,-0.059407859,-0.160972559,-0.222294951,-0.12587981,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1157,CC1(C)OC12C1CC3CC(C1)CC2C3,5,0.0002764,0.034406261,-0.071904721,0.236882021,0.089405017,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1158,CC1(C)OC12C1CC3CC(C1)CC2C3,6,-0.0031595,-0.103180182,-0.145721217,0.03941119,0.017768124,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1159,CC1(C)OC12C1CC3CC(C1)CC2C3,7,0.0075361,-0.086993542,-0.109484028,0.098574189,-0.098410669,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1160,CC1(C)OC12C1CC3CC(C1)CC2C3,8,-0.0210968,-0.114047269,-0.147063335,-0.012974753,-0.096875746,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1161,O[C@H](c1ccccc1)[C@H](O)c1ccccc1,1,0.3435004,0.480906755,0.355254869,0.155948604,0.082796108,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1162,O[C@H](c1ccccc1)[C@H](O)c1ccccc1,3,-0.2934972,-0.147446464,0.285342717,0.037566713,-0.018389202,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1163,O[C@H](c1ccccc1)[C@H](O)c1ccccc1,4,-0.2853365,-0.168610686,0.280706309,-0.125990892,-0.235245753,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1164,O[C@H](c1ccccc1)[C@H](O)c1ccccc1,5,-0.2930216,-0.169940574,0.280584298,-0.144868835,-0.23705822,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1165,CC1c2ccccc2-c2ccccc21,0,-0.0572683,-0.139543127,-0.186350792,-0.251708771,-0.124415423,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1166,CC1c2ccccc2-c2ccccc21,1,0.43454,0.094441218,0.008500355,0.10182997,-0.008218229,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1167,CC1c2ccccc2-c2ccccc21,3,-0.2909475,-0.153069991,0.284610652,-0.041214814,-0.125835342,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1168,CC1c2ccccc2-c2ccccc21,4,-0.2858943,-0.168724676,0.280706309,-0.138133699,-0.23497741,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1169,CC1c2ccccc2-c2ccccc21,5,-0.2738101,-0.167584772,0.280828319,-0.141361534,-0.235754839,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1170,CC1c2ccccc2-c2ccccc21,6,-0.2927191,-0.138859185,0.288637007,-0.052631009,-0.128067957,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1171,CC(C)(C)C1c2ccccc2-c2ccccc21,0,-0.0283039,-0.158579528,-0.191109211,-0.144505529,-0.008468171,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1172,CC(C)(C)C1c2ccccc2-c2ccccc21,4,0.3324409,0.123622767,0.018749257,0.294340276,0.120669297,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1173,CC(C)(C)C1c2ccccc2-c2ccccc21,6,-0.2827883,-0.152956001,0.284732663,0.027799369,-0.046232489,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1174,CC(C)(C)C1c2ccccc2-c2ccccc21,7,-0.285599,-0.168724676,0.280706309,-0.122623324,-0.232842932,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
