,C_spX,n_Csp3,num_C,num_H,num_N,num_O,Reactant_SMILES,Atom_nº,bde_avg,Reactive Atom,DOI
1360,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,21,0.0747683,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1361,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,22,0.0484479,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1362,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,23,0.0118269,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1363,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CCC(C)C,0,-0.0277564,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1364,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCC(C)C,1,0.0164157,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1365,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CCC(C)C,2,0.0634313,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1366,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CCC(C)C,3,-0.0545806,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1367,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CCCC(C)C,0,-0.0434371,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1368,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCC(C)C,1,0.0357117,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1369,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCC(C)C,2,0.0123743,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1370,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CCCC(C)C,3,0.0676601,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1371,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CCCC(C)C,4,-0.0535715,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1372,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CCCCC(C)C,0,-0.0461868,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1373,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCC(C)C,1,0.0227582,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1374,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCC(C)C,2,0.0333244,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1375,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCC(C)C,3,0.0160204,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1376,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CCCCC(C)C,4,0.0678056,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1377,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CCCCC(C)C,5,-0.0549403,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1378,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CCCCCC(C)C,0,-0.0462713,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1379,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCCC(C)C,1,0.0213069,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1380,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCCC(C)C,2,0.0178978,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1381,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCCC(C)C,3,0.0359467,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1382,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCCC(C)C,4,0.017119,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1383,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CCCCCC(C)C,5,0.0680305,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1384,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CCCCCC(C)C,6,-0.0549403,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1385,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(C)CCC(C)(C)C,0,-0.0553564,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1386,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(C)CCC(C)(C)C,1,0.0664663,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1387,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(C)CCC(C)(C)C,3,0.0389344,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1388,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(C)CCC(C)(C)C,4,0.0343459,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1389,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(C)CCC(C)(C)C,6,-0.0455317,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1390,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CCC(C)(O)C(C)C,0,-0.0181151,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1391,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCC(C)(O)C(C)C,1,0.0307454,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1392,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CCC(C)(O)C(C)C,3,-0.0472431,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1393,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CCC(C)(O)C(C)C,5,0.0818262,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1394,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CCC(C)(O)C(C)C,6,-0.0285238,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1395,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(C)CC(C)(C)O,0,-0.0484376,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1396,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(C)CC(C)(C)O,1,0.1151084,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1397,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(C)CC(C)(C)O,3,0.0249884,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1398,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(C)CC(C)(C)O,5,-0.0582396,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1399,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(C)CCC(C)(C)O,0,-0.0553564,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1400,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(C)CCC(C)(C)O,1,0.0660275,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1401,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(C)CCC(C)(C)O,3,0.0566319,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1402,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(C)CCC(C)(C)O,4,0.039943,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1403,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(C)CCC(C)(C)O,6,-0.0592455,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1404,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CCC(C)(O)CCCC(C)C,0,-0.0252897,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1405,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCC(C)(O)CCCC(C)C,1,0.0187483,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1406,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CCC(C)(O)CCCC(C)C,3,-0.0547171,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1407,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCC(C)(O)CCCC(C)C,5,0.0270339,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1408,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCC(C)(O)CCCC(C)C,6,0.0654294,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1409,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCC(C)(O)CCCC(C)C,7,0.0165099,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1410,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CCC(C)(O)CCCC(C)C,8,0.0679308,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1411,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CCC(C)(O)CCCC(C)C,9,-0.0549403,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1412,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(C)(C)C1CCC(O)CC1,0,-0.0309969,7,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1413,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(C)(C)C1CCC(O)CC1,4,0.0692652,7,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1414,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(C)(C)C1CCC(O)CC1,5,0.0197525,7,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1415,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(C)(C)C1CCC(O)CC1,6,-0.007972,7,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1416,-0.135613928,0.159845245,0.029525555,-0.39584606,-0.015271839,0.436774588,CC(C)(C)C1CCC(O)CC1,7,0.1284455,7,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1417,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,0,-0.0462713,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1418,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,1,0.0212955,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1419,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,2,0.0162876,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1420,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,3,0.0252685,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1421,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,4,0.0175988,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1422,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,5,0.006945,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1423,-0.135613928,-0.173488088,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,6,0.1299394,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1424,-0.135613928,-0.173488088,0.029525555,-0.39584606,-0.015271839,0.436774588,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,10,0.2213118,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1425,0.864386072,-0.506821421,0.029525555,-0.39584606,-0.015271839,-0.063225412,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,12,-0.2456922,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1426,-0.135613928,-0.506821421,-0.637141112,0.60415394,-0.015271839,0.436774588,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,16,0.0129657,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1427,-0.135613928,-0.173488088,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,17,0.320643,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1428,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,19,-0.0492,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1429,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,20,-0.0080499,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1430,-0.135613928,0.159845245,0.029525555,-0.39584606,-0.015271839,0.436774588,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,21,0.090885,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1431,-0.135613928,-0.173488088,-0.303807778,0.10415394,-0.015271839,0.436774588,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,22,0.0846979,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1432,-0.135613928,-0.173488088,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,27,0.1004996,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1433,-0.135613928,0.159845245,0.029525555,-0.39584606,-0.015271839,0.436774588,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,28,0.1039568,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1434,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,30,-0.0393991,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1435,-0.135613928,-0.173488088,-0.303807778,-0.39584606,-0.015271839,0.936774588,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,31,0.0165662,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1436,-0.135613928,-0.173488088,-0.303807778,0.10415394,-0.015271839,0.436774588,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,33,0.1272065,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1437,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,34,0.0340448,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1438,-0.135613928,0.159845245,0.029525555,-0.39584606,-0.015271839,0.436774588,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,35,0.1037541,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1439,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,36,0.0876502,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1440,-0.135613928,0.159845245,0.029525555,-0.39584606,-0.015271839,0.436774588,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,37,0.1142044,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1441,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,38,0.0283088,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1442,-0.135613928,-0.173488088,-0.303807778,0.10415394,-0.015271839,0.436774588,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,39,0.1702387,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1443,-0.135613928,-0.506821421,-0.303807778,-0.39584606,-0.015271839,0.936774588,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,41,0.0442384,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1444,0.864386072,-0.173488088,0.029525555,-0.39584606,-0.015271839,-0.063225412,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,42,-0.2800276,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1445,0.864386072,-0.173488088,0.029525555,-0.39584606,-0.015271839,-0.063225412,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,43,-0.2285153,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1446,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,45,-0.0465019,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1447,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,0,-0.0462713,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1448,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,1,0.0212955,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1449,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,2,0.0162876,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1450,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,3,0.0252685,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1451,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,4,0.0175988,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
