,Buried_Volume_C,Buried_Volume_H_max,Local_Electrophilicity_C,Local_Electrophilicity_H_max,Local_Nucleophilicity_C,Local_Nucleophilicity_H_max,Pyramidalization_C,Pyramidalization_H_max,Radical_H_max,charge_C,charge_H_max,dual_C,dual_H_max,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
113,0.73675,0.611029,-0.00099,0.004002,0.00424,0.016086,0.71997,1.626969,0.009929,-0.02679,0.025902,-0.00609,-0.012314,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,11,0.0,1,10.1021/jo00045a004
114,0.74827,0.682608,-0.00227,0.008871,0.00317,0.014644,0.77067,0.726492,0.012683,-0.02203,0.031164,-0.0067,-0.003922,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,12,0.0,1,10.1021/jo00045a004
115,0.5316,0.482698,-0.00628,0.021835,-0.0037,0.030477,0.78438,1.656416,0.028747,-0.05961,0.032199,-0.00463,-0.003461,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,13,0.0,1,10.1021/jo00045a004
116,0.51694,0.501351,-0.00457,0.015243,-0.0021,0.027659,0.77969,1.658692,0.022235,-0.05961,0.03431,-0.00403,0.001024,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,14,0.0,1,10.1021/jo00045a004
117,0.70303,0.590658,0.00345,0.015528,0.00363,0.01683,0.80092,1.586012,0.018294,-0.01919,0.033932,0.00078,0.002928,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,15,0.0,1,10.1021/jo00045a004
118,0.54135,0.504874,-0.01572,0.06797,0.00378,0.031291,0.79773,1.650363,0.060679,-0.08821,0.056814,-0.02613,0.061437,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,16,0.0,1,10.1021/jo00045a004
119,0.49138,0.466589,-0.01469,0.06889,0.00375,0.033324,0.80237,1.648826,0.061765,-0.08626,0.059893,-0.02465,0.061606,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,19,0.0,1,10.1021/jo00045a004
120,0.57191,0.498078,-0.0077,0.041782,-0.00433,0.03422,0.80765,1.643523,0.044314,-0.05982,0.039778,-0.00592,0.020187,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,20,0.0,1,10.1021/jo00045a004
121,0.49019,0.506301,-0.01309,0.02258,-0.01198,0.014303,0.81272,1.689747,0.021006,-0.10602,0.038754,-0.00493,0.018284,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,22,0.0,1,10.1021/jo00045a004
122,0.76074,0.625262,0.00027,0.006957,0.0018,0.01415,0.80619,1.580812,0.01113,-0.02677,0.027049,-0.00163,-0.006041,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,23,0.0,1,10.1021/jo00045a004
123,0.59053,0.57961,-0.00361,0.008235,-0.00309,0.022771,0.80239,1.645807,0.012036,-0.06176,0.038367,-0.0016,-0.004297,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,24,0.0,1,10.1021/jo00045a004
124,0.55896,0.487182,-0.00356,0.012689,-0.0057,0.02403,0.77372,1.660443,0.01951,-0.0589,0.026856,0.00138,-0.008808,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,25,0.0,1,10.1021/jo00045a004
125,0.55998,0.626002,-0.00466,0.008825,-0.0101,0.017996,0.80935,1.691903,0.012166,-0.10321,0.043252,0.00474,4.1e-05,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,27,0.0,1,10.1021/jo00045a004
126,0.25701,0.307829,-0.02837,0.066201,-0.00199,0.020419,0.76936,1.712796,0.064623,-0.14638,0.077098,-0.04587,0.088407,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,0,0.0,24,10.1021/jo00045a004
127,0.62801,0.55921,-0.00908,0.011699,-0.00011,0.011291,0.78813,1.615981,0.014569,0.11427,0.045515,-0.0153,0.006556,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,4,0.0,24,10.1021/jo00045a004
128,0.54819,0.514419,-0.00158,0.013188,-0.00375,0.023684,0.79415,1.651056,0.017447,-0.06391,0.044389,0.00175,0.004441,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,5,0.0,24,10.1021/jo00045a004
129,0.57574,0.504426,-0.00275,0.016612,-0.00084,0.022846,0.80532,1.645384,0.023479,-0.06526,0.039363,-0.00368,0.001267,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,6,0.0,24,10.1021/jo00045a004
130,0.48948,0.506761,-0.00559,0.010784,-0.01046,0.016699,0.81164,1.690437,0.013373,-0.10708,0.0379,0.00284,0.006203,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,8,0.0,24,10.1021/jo00045a004
131,0.70256,0.588375,0.00074,0.005145,0.00539,0.013943,0.79713,1.588167,0.010086,-0.0249,0.031947,-0.0051,-0.007712,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,9,0.0,24,10.1021/jo00045a004
132,0.51716,0.501275,-0.0021,0.007227,-0.00302,0.032437,0.77982,1.658492,0.019254,-0.05978,0.035081,-1e-05,-0.008508,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,10,0.0,24,10.1021/jo00045a004
133,0.53176,0.483152,-0.00279,0.011665,-0.00174,0.029239,0.78453,1.65643,0.021896,-0.05956,0.031148,-0.00269,-0.012222,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,11,0.0,24,10.1021/jo00045a004
134,0.74853,0.682876,-0.00025,0.005342,0.00586,0.016779,0.77101,0.726133,0.011416,-0.02227,0.031481,-0.00733,-0.010726,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,12,0.0,24,10.1021/jo00045a004
135,0.7612,0.625577,0.00016,0.003441,0.0047,0.015494,0.80625,1.580741,0.009274,-0.02759,0.026811,-0.00527,-0.012438,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,13,0.0,24,10.1021/jo00045a004
136,0.59069,0.579575,-0.00131,0.004872,-0.00185,0.025806,0.80181,1.64614,0.011911,-0.06208,0.038226,-4e-05,-0.010168,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,14,0.0,24,10.1021/jo00045a004
137,0.55892,0.486972,-0.00179,0.008315,-0.00526,0.02903,0.77394,1.660315,0.018964,-0.05885,0.026222,0.00317,-0.012448,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,15,0.0,24,10.1021/jo00045a004
138,0.52901,0.569314,-0.00292,0.005497,-0.01008,0.017711,0.81048,1.691142,0.011374,-0.10493,0.043505,0.00694,-0.003502,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,17,0.0,24,10.1021/jo00045a004
139,0.74476,0.588806,0.00099,0.003028,0.00316,0.019909,0.76786,1.588796,0.010733,-0.03143,0.02731,-0.00204,-0.018351,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,18,0.0,24,10.1021/jo00045a004
140,0.65644,0.536002,0.00014,0.001657,0.00206,0.01621,0.82971,1.60961,0.008052,-0.0167,0.026564,-0.00219,-0.016316,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,19,0.0,24,10.1021/jo00045a004
141,0.37769,0.469315,-0.00214,0.00524,-0.00825,0.017184,0.80475,1.693893,0.011496,-0.10348,0.034179,0.0061,-0.008627,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,20,0.0,24,10.1021/jo00045a004
142,0.6125,0.55776,-0.00128,0.006528,-0.00454,0.035555,0.81894,1.622826,0.020119,-0.06416,0.034801,0.00318,-0.0208,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,21,0.0,24,10.1021/jo00045a004
143,0.58633,0.604751,-0.00086,0.003013,-0.00527,0.028494,0.77282,1.646156,0.013182,-0.05489,0.035864,0.00476,-0.016278,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,22,0.0,24,10.1021/jo00045a004
144,0.51131,0.462315,-0.00061,0.004332,-0.00234,0.027094,0.80318,1.643842,0.014786,-0.06417,0.029727,0.00174,-0.015476,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,23,0.0,24,10.1021/jo00045a004
145,0.54972,0.536916,0.00056,0.002619,0.0053,0.029189,0.78929,1.504304,0.014189,-0.00965,0.02752,-0.0053,-0.03,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,24,100.0,24,10.1021/jo00045a004
146,0.30058,0.3516,-0.00168,0.004409,-0.00954,0.024913,0.80065,1.69559,0.013957,-0.1058,0.033268,0.0084,-0.013172,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,25,0.0,24,10.1021/jo00045a004
147,0.56524,0.568667,-0.00184,0.006212,-0.00518,0.02261,0.76437,1.665924,0.014546,-0.06207,0.03618,0.003,-0.009245,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,27,0.0,24,10.1021/jo00045a004
148,0.52374,0.497577,-0.00135,0.003985,-0.00366,0.021309,0.75091,1.674938,0.01212,-0.05974,0.028146,0.00202,-0.012903,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,28,0.0,24,10.1021/jo00045a004
149,0.7363,0.61072,0.00035,0.00304,0.00747,0.017402,0.71976,1.627091,0.009716,-0.02689,0.025842,-0.00821,-0.015373,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,29,0.0,24,10.1021/jo00045a004
150,0.55978,0.531145,-0.00211,0.013114,-0.00294,0.024439,0.79371,1.651053,0.018413,-0.06757,0.048609,-0.00011,0.002646,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,30,0.0,24,10.1021/jo00045a004
151,0.25681,0.30932,-0.01838,0.042965,-0.00201,0.019583,0.76962,1.71283,0.028353,-0.14665,0.081196,-0.0135,0.01754,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,0,0.0,20,10.1021/jo00045a004
152,0.67737,0.625379,-0.01111,0.012725,-0.00239,0.006793,0.79343,1.612898,0.008923,0.11941,0.05585,-0.00705,0.00426,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,4,0.0,20,10.1021/jo00045a004
153,0.53286,0.501217,-0.01635,0.032832,-0.00519,0.019273,0.8048,1.644852,0.023946,-0.06693,0.053908,-0.00881,0.009346,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,5,0.0,20,10.1021/jo00045a004
154,0.61598,0.566711,-0.01711,0.040918,-0.00547,0.016187,0.80314,1.646369,0.025698,-0.06508,0.050633,-0.00919,0.019022,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,6,0.0,20,10.1021/jo00045a004
155,0.55452,0.590419,-0.02094,0.041397,-0.01134,0.017471,0.8182,1.687093,0.026578,-0.10829,0.053475,-0.00686,0.018215,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,8,0.0,20,10.1021/jo00045a004
156,0.80609,0.697592,-0.00758,0.004171,-0.00121,0.011927,0.80725,1.579998,0.008059,-0.02823,0.043239,-0.00521,-0.007736,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,9,0.0,20,10.1021/jo00045a004
157,0.59821,0.583599,-0.00608,0.013312,-0.00277,0.01936,0.80596,1.643782,0.015045,-0.06198,0.038956,-0.00248,-0.00276,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,10,0.0,20,10.1021/jo00045a004
158,0.58853,0.516749,-0.00677,0.019193,-0.0044,0.026002,0.77022,1.661597,0.021798,-0.06229,0.035985,-0.00153,-0.00546,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,11,0.0,20,10.1021/jo00045a004
159,0.49836,0.519434,-0.00739,0.014091,-0.01066,0.016724,0.81124,1.690367,0.014751,-0.10576,0.041352,0.00384,-0.003946,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,13,0.0,20,10.1021/jo00045a004
160,0.75302,0.645249,-0.00082,0.004259,0.00448,0.011833,0.76937,0.111798,0.008046,-0.03016,0.02863,-0.00491,-0.007574,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,14,0.0,20,10.1021/jo00045a004
161,0.66607,0.566361,-0.00194,0.002344,0.00559,0.018563,0.76357,1.57917,0.010806,-0.01921,0.030666,-0.00689,-0.015514,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,15,0.0,20,10.1021/jo00045a004
162,0.41814,0.469612,-0.00384,0.010106,-0.00965,0.020333,0.80521,1.694086,0.014993,-0.10329,0.03512,0.00587,-0.009577,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,16,0.0,20,10.1021/jo00045a004
163,0.6143,0.572459,-0.00314,0.007116,0.00019,0.030237,0.79762,1.647286,0.018983,-0.06268,0.033229,-0.00281,-0.015527,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,17,0.0,20,10.1021/jo00045a004
164,0.57633,0.548867,-0.00034,0.002373,-0.00227,0.029286,0.79086,1.639904,0.01211,-0.05767,0.036572,0.00185,-0.014848,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,18,0.0,20,10.1021/jo00045a004
165,0.5004,0.464109,-0.00077,0.000941,-0.00125,0.023526,0.8208,1.636046,0.012845,-0.06199,0.028926,0.00053,-0.017757,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,19,0.0,20,10.1021/jo00045a004
166,0.53439,0.42541,-0.00136,0.001143,0.00264,0.055074,0.80225,1.586912,0.029628,-0.00933,0.023422,-0.00363,-0.050893,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,20,100.0,20,10.1021/jo00045a004
167,0.34636,0.450563,-0.00108,0.003988,-0.0109,0.025625,0.80024,1.696377,0.015232,-0.10355,0.036652,0.00936,-0.015582,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,21,0.0,20,10.1021/jo00045a004
168,0.54001,0.496919,-0.0041,0.012167,-0.00583,0.013254,0.76453,1.665368,0.012109,-0.0602,0.031075,0.00206,-0.001941,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,23,0.0,20,10.1021/jo00045a004
169,0.51806,0.49625,-0.00448,0.002062,-0.00553,0.018198,0.7475,1.676782,0.010045,-0.05984,0.030587,0.00145,-0.011221,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,24,0.0,20,10.1021/jo00045a004
170,0.74415,0.629292,-0.0032,0.004107,0.00718,0.013118,0.72588,1.625436,0.008662,-0.02633,0.029956,-0.00943,-0.008912,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,25,0.0,20,10.1021/jo00045a004
171,0.79849,0.74272,-0.00881,0.014775,-0.00048,0.014232,0.77985,0.791907,0.013718,-0.02037,0.040259,-0.00693,-0.001028,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,26,0.0,20,10.1021/jo00045a004
172,0.64095,0.572121,-0.02404,0.040211,-0.00682,0.018775,0.80153,1.64687,0.026772,-0.05615,0.052572,-0.01371,0.015994,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,27,0.0,20,10.1021/jo00045a004
173,0.72177,0.557428,0.01383,0.055356,-0.00781,0.026128,0.7329,1.63304,0.037005,0.06503,0.051071,0.01893,0.021752,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,28,0.0,20,10.1021/jo00045a004
174,0.71078,0.642524,-0.02951,0.044268,-0.00743,0.013757,0.77844,1.644157,0.025815,-0.05129,0.054669,-0.01771,0.024115,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,32,0.0,20,10.1021/jo00045a004
175,0.27147,0.373643,-0.02311,0.03622,-0.00909,0.016184,0.75491,1.719339,0.027041,0.03286,0.066238,-0.01511,0.021714,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0.0,15,https://www.sciencedirect.com/science/article/pii/S0040403900602022
176,0.48887,0.460946,-0.00994,0.04062,0.00145,0.025117,0.7878,1.658101,0.033748,-0.09056,0.064568,-0.01196,0.019375,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,4,0.0,15,https://www.sciencedirect.com/science/article/pii/S0040403900602022
177,0.55802,0.49855,-0.00338,0.029685,-0.00278,0.02388,0.81153,1.641527,0.027376,-0.06268,0.04985,-0.00073,0.006993,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,5,0.0,15,https://www.sciencedirect.com/science/article/pii/S0040403900602022
178,0.72302,0.702438,-0.00294,0.000192,0.00167,0.012352,0.75802,1.591967,0.006168,-0.02181,0.043011,-0.0048,-0.012368,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,6,0.0,15,https://www.sciencedirect.com/science/article/pii/S0040403900602022
179,0.47921,0.531005,-0.00467,0.013884,-0.00819,0.018658,0.80613,1.693588,0.013561,-0.10211,0.036183,0.00341,0.001703,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,7,0.0,15,https://www.sciencedirect.com/science/article/pii/S0040403900602022
180,0.72894,0.593569,-0.00193,0.006847,0.00355,0.016016,0.71857,1.62681,0.011476,-0.03117,0.026223,-0.00565,-0.00908,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,8,0.0,15,https://www.sciencedirect.com/science/article/pii/S0040403900602022
181,0.52826,0.51078,-0.00311,0.005422,-0.00679,0.020128,0.76818,1.663961,0.012744,-0.06082,0.030089,0.00364,-0.014767,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,9,0.0,15,https://www.sciencedirect.com/science/article/pii/S0040403900602022
182,0.51902,0.489942,-0.00234,0.008373,-0.00441,0.022136,0.7474,1.675021,0.015286,-0.06,0.03121,0.00202,-0.010663,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,10,0.0,15,https://www.sciencedirect.com/science/article/pii/S0040403900602022
183,0.73926,0.617435,-0.00082,0.004588,0.00979,0.018302,0.73011,1.622923,0.011408,-0.02646,0.028344,-0.01084,-0.013788,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,11,0.0,15,https://www.sciencedirect.com/science/article/pii/S0040403900602022
184,0.74392,0.670442,-0.0008,0.003273,0.00606,0.021438,0.78198,1.595518,0.012255,-0.02226,0.029627,-0.007,-0.018366,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,12,0.0,15,https://www.sciencedirect.com/science/article/pii/S0040403900602022
185,0.52435,0.467603,-0.00295,0.006757,-0.00321,0.033416,0.80091,1.647089,0.019766,-0.06185,0.033166,0.00016,-0.018374,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,13,0.0,15,https://www.sciencedirect.com/science/article/pii/S0040403900602022
186,0.51567,0.499913,-0.00273,0.006991,-0.00681,0.035306,0.78503,1.654232,0.021026,-0.05839,0.031358,0.00404,-0.019653,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,14,0.0,15,https://www.sciencedirect.com/science/article/pii/S0040403900602022
187,0.69607,0.578999,-0.00054,0.0065,0.00315,0.025843,0.8109,1.583895,0.016119,-0.02772,0.037063,-0.00378,-0.019446,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,15,100.0,15,https://www.sciencedirect.com/science/article/pii/S0040403900602022
