,bde_avg,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
163,-0.21307796589637404,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,2,0.0,18,10.1038/nchem.2322
164,-0.23074904867354307,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,3,0.0,18,10.1038/nchem.2322
165,-0.21237032569316655,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,4,0.0,18,10.1038/nchem.2322
166,-0.34201630636853264,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,5,0.0,18,10.1038/nchem.2322
167,0.17815323243015252,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,16,0.0,18,10.1038/nchem.2322
168,0.17372111767768714,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,17,20.2020202020202,18,10.1038/nchem.2322
169,0.14317285589862547,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,18,79.79797979797979,18,10.1038/nchem.2322
170,0.14274472560676374,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,19,0.0,18,10.1038/nchem.2322
171,-0.13839602546406005,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,0,0.0,17,10.1038/nchem.2322
172,-0.21870063747720878,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,1,0.0,17,10.1038/nchem.2322
173,-0.21307796589637404,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,2,0.0,17,10.1038/nchem.2322
174,-0.23074904867354307,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,3,0.0,17,10.1038/nchem.2322
175,-0.21237032569316655,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,4,0.0,17,10.1038/nchem.2322
176,-0.34201630636853264,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,5,0.0,17,10.1038/nchem.2322
177,0.1354649168608727,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,16,0.0,17,10.1038/nchem.2322
178,0.16020323741072826,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,17,100.0,17,10.1038/nchem.2322
179,0.1592172826343561,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,18,0.0,17,10.1038/nchem.2322
180,0.16446561414147834,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,19,0.0,17,10.1038/nchem.2322
181,-0.1884842812664308,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,24,0.0,17,10.1038/nchem.2322
182,-0.35801949393701554,CN1Cc2ccccc2C1=O,0,0.0,6,10.1038/nchem.2322
183,-0.6585416574991233,CN1Cc2ccccc2C1=O,2,0.0,6,10.1038/nchem.2322
184,0.15814167749440194,CN1Cc2ccccc2C1=O,4,0.0,6,10.1038/nchem.2322
185,0.15150954281963352,CN1Cc2ccccc2C1=O,5,48.148148148148145,6,10.1038/nchem.2322
186,0.15798389285449757,CN1Cc2ccccc2C1=O,6,51.851851851851855,6,10.1038/nchem.2322
187,0.20634906866882172,CN1Cc2ccccc2C1=O,7,0.0,6,10.1038/nchem.2322
188,-0.3583840720822491,CN(C)C(=O)c1ccccc1,0,0.0,8,10.1038/nchem.2322
189,0.10817315473317074,CN(C)C(=O)c1ccccc1,6,0.0,8,10.1038/nchem.2322
190,0.15489972112424555,CN(C)C(=O)c1ccccc1,7,42.028985507246375,8,10.1038/nchem.2322
