,gas_charge_C,gas_charge_H_max,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
167,-0.09303687366697871,0.16439420414685438,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,16,0.0,18,10.1038/nchem.2322
168,-0.19371106010545916,0.14913561114974547,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,17,20.2020202020202,18,10.1038/nchem.2322
169,-0.17640261980985436,0.15090239560204227,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,18,79.79797979797979,18,10.1038/nchem.2322
170,0.08153851852801675,0.21209738435886852,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,19,0.0,18,10.1038/nchem.2322
171,-0.22080816888284796,-0.4814458215518286,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,0,0.0,17,10.1038/nchem.2322
172,-0.16110377370587406,-0.42796043767775216,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,1,0.0,17,10.1038/nchem.2322
173,-0.14379533341026923,-0.4236237849312054,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,2,0.0,17,10.1038/nchem.2322
174,-0.13167294264143742,-0.42233885078408046,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,3,0.0,17,10.1038/nchem.2322
175,-0.026655439724284576,-0.394230916315722,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,4,0.0,17,10.1038/nchem.2322
176,0.337729365150602,-0.058220636842544894,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,5,0.0,17,10.1038/nchem.2322
177,-0.11183630320153078,0.162466802926167,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,16,0.0,17,10.1038/nchem.2322
178,-0.19513722372532177,0.1489749943813548,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,17,100.0,17,10.1038/nchem.2322
179,-0.19474827001081377,0.14913561114974547,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,18,0.0,17,10.1038/nchem.2322
180,-0.10081594795713819,0.16359112030490136,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,19,0.0,17,10.1038/nchem.2322
