,C_n_charge_avg,gas_charge_C,Buried_Volume_C_MMFF,Buried_Volume_H_max_MFF,S_bur_2.0_avg,L_cc1_min,Pyramidalization_H_max,num_O,Pyramidalization_H_max_MFF,gas_charge_H_max,dual_H_max,charge_C,Bmax_2.0_min,Buried_Volume_C,Bmin_3.0_avg,Bmax_2.0_avg,Bmin_2.0_avg,Local_Nucleophilicity_H_max,V_occ_avg,num_H,num_C,Pyramidalization_C_MFF,L_ch1_avg,bde_avg,n_Csp3,C_charge,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
1461,-0.205774,0.08824,0.610936,0.602695,73.954346,5.25,0.456432,1,1.598994,0.06369,0.00075,0.10732,10.134224,0.61988,0.005279,10.134224,0.95,0.012161,657.49475,1,2,0.800675,5.85,91.9278793334961,2,0.057802,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,22,56.69291338582677,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1462,0.057802,-0.03528,0.408282,0.51488,43.515782,11.25,1.7031,0,1.690618,0.02581,-0.002005,-0.12393,3.1241,0.35919,0.009053,10.579443,0.963316,0.016975,657.49475,3,1,0.814347,5.633333,101.0433120727539,1,-0.221589,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,23,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1463,0.255939,0.07171,0.577642,0.592335,71.482928,4.55,1.663187,0,1.659855,0.04124,0.006416,-0.114,7.486154,0.61446,2.567402,8.403817,2.905382,0.015674,657.529188,2,2,0.785866,8.95,93.36251068115234,1,-0.124596,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,28,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1464,-0.229211,0.0693,0.616754,0.626875,73.404318,3.95,1.602349,1,1.796252,0.06084,-0.002243,0.11882,6.963476,0.62894,0.883294,6.963476,1.623131,0.000871,657.5105,1,2,0.792432,5.55,93.24795532226562,2,0.054932,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,29,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1465,0.102799,0.02509,0.595957,0.600797,61.874435,5.05,1.64422,0,1.649302,0.03456,-0.005031,-0.09267,4.88083,0.57392,0.46971,6.621997,0.996845,0.014088,657.495625,2,2,0.79408,7.725,99.77286529541016,2,-0.143788,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,31,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1466,-0.219082,0.15993,0.612339,0.485272,73.975759,4.1,1.646525,2,1.585505,0.09239,-0.019348,0.26174,9.271057,0.60793,0.01401,9.271057,1.566739,0.025814,657.506625,1,1,0.819729,7.4,97.22557830810548,1,0.150667,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,32,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1467,-0.206099,0.05221,0.461831,0.498468,53.465319,10.15,1.66456,1,1.669649,0.05688,-0.013811,0.08612,0.986154,0.40488,0.002674,6.308627,0.969975,0.022812,657.477125,2,1,0.782206,5.45,92.18973541259766,1,-0.00705,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,34,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1468,0.029087,-0.00276,0.529235,0.510308,59.57796,5.1,1.67389,0,1.647076,0.03169,-0.010533,-0.08098,3.301515,0.46298,0.013759,9.911697,0.95,0.017697,657.48125,2,2,0.802351,4.925,96.4300308227539,2,-0.138969,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,35,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1469,-0.174035,0.06531,0.644655,0.506703,75.974662,4.15,1.6108,1,1.582877,0.06064,-0.010431,0.12355,10.113852,0.62158,0.035984,10.113852,1.0,0.015176,657.4845,1,2,0.817296,6.5,93.2571792602539,2,0.065225,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,36,43.30708661417323,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1470,0.058722,0.00019,0.655085,0.678147,60.607372,5.85,1.660448,0,1.628996,0.03199,-0.00702,-0.08087,3.820013,0.52839,0.011964,10.080227,0.95,0.015005,657.479688,2,2,0.790955,4.95,93.99015808105467,2,-0.142906,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,37,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1471,-0.1815,0.06566,0.605491,0.467626,76.208044,6.65,1.607954,1,1.597433,0.06065,-0.006961,0.12344,9.129211,0.62187,0.017453,9.129211,0.95,0.008022,657.48,1,2,0.795621,4.3,92.78153228759766,2,0.05222,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,38,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1472,0.018581,-0.00274,0.523598,0.479262,65.227311,10.0,1.66968,0,1.646965,0.03169,-0.00474,-0.07885,5.978503,0.47996,0.812429,9.993402,1.220826,0.014942,657.497063,2,2,0.797584,4.4,96.69110870361328,2,-0.148514,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,39,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1473,-0.203551,0.05256,0.462618,0.45963,55.53998,8.15,1.6641,1,1.650119,0.05689,-0.008574,0.08671,7.462741,0.40398,0.064008,9.638358,0.954073,0.02109,657.505875,2,1,0.817885,7.7,90.2311019897461,1,-0.015058,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,40,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1474,-0.211381,0.17665,0.586925,0.498439,70.86224,8.4,1.641574,2,1.651163,0.09727,-0.002226,0.25784,9.239183,0.58832,1.770197,9.239183,2.254976,0.010266,657.491125,1,1,0.741014,5.3,95.966064453125,0,0.191686,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,42,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1475,0.038608,-0.03215,0.569791,0.513307,68.588948,6.95,1.989251,0,1.998612,0.06261,0.011079,-0.06132,7.574299,0.58797,1.456224,7.574299,3.028254,0.012397,657.470625,1,2,0.003154,8.6,110.72518157958984,1,-0.122472,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,43,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1476,-0.049403,-0.0724,0.651381,0.577548,72.875263,6.55,1.971707,0,1.999781,0.05822,0.009082,-0.03178,9.110022,0.64974,3.081868,9.110022,3.302972,0.008488,657.510125,1,2,0.000491,10.5,108.38057708740234,1,-0.114471,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,44,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1477,0.023667,-0.05104,0.522369,0.58509,53.439432,10.5,1.704289,0,1.683555,0.02411,0.00247,-0.11836,10.578516,0.46516,0.594744,11.127016,1.205698,0.015804,657.496833,3,1,0.824201,6.233333,100.09615325927734,1,-0.206057,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,46,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1478,-0.14049,-0.06538,0.272351,0.355461,36.766606,13.6,1.696746,0,1.692174,0.02304,-0.012194,-0.104,0.986154,0.31617,0.086931,11.44994,0.95,0.018659,691.423667,3,1,0.807117,7.0,100.08565521240234,1,-0.215688,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,0,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1479,-0.182995,-0.05617,0.415114,0.407683,55.069884,6.05,1.644305,0,1.646331,0.02637,-0.029605,-0.0531,3.459046,0.4432,0.05536,11.452338,0.95,0.037475,691.381313,2,2,0.801674,4.65,97.01032257080078,2,-0.14049,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,1,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1480,-0.13751,-0.05357,0.56427,0.645144,60.502826,4.3,1.641224,0,1.642981,0.02664,-0.012246,-0.05769,13.412308,0.45992,0.012509,14.589562,1.316182,0.027383,691.3905,2,2,0.790731,6.15,97.2382583618164,2,-0.150301,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,2,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1481,-0.146809,-0.0533,0.514414,0.517326,60.213602,4.35,1.641548,0,1.641833,0.02665,-0.002297,-0.06239,3.50571,0.5381,0.012547,10.053645,1.011744,0.0154,691.420313,2,2,0.79317,10.55,96.8294906616211,2,-0.134531,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,3,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1482,-0.126831,-0.05275,0.455868,0.411352,57.585334,4.5,1.64853,0,1.636778,0.02667,-0.014608,-0.05723,12.573882,0.53584,0.004785,14.281079,0.95,0.020804,691.408938,2,2,0.814769,6.9,97.17858123779295,2,-0.143317,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,4,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1483,-0.134081,-0.04278,0.584618,0.702473,60.86863,6.5,1.662803,0,1.646829,0.02723,0.002254,-0.06149,10.666419,0.65205,0.015929,11.398119,1.541365,0.015104,691.410938,2,2,0.797001,6.725,97.66349029541016,2,-0.11913,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,5,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1484,0.145762,0.04553,0.542094,0.548878,59.859261,6.85,1.65082,0,1.639882,0.03851,0.003956,-0.08973,9.698067,0.56142,0.77164,11.737293,1.643651,0.013641,691.376375,2,2,0.818905,6.8,92.06534576416016,1,-0.124846,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,6,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1485,0.011015,0.17786,0.807952,0.676505,85.88795,7.45,1.613489,1,1.624696,0.08527,0.01879,0.09924,10.443299,0.81773,0.478272,10.443299,5.031737,0.010575,691.431,1,2,0.777112,5.0,87.90648651123047,1,0.054681,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,10,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1486,0.264084,0.02642,0.599929,0.507128,58.125525,5.1,1.965983,0,1.989791,0.07005,0.032569,-0.08198,11.293914,0.62846,0.01539,11.293914,2.67709,0.012561,691.39875,1,2,0.02276,10.85,109.16239166259766,0,-0.160352,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,12,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1487,-0.264722,0.08093,0.305174,0.385704,36.09282,14.65,1.722483,1,1.708821,0.06699,0.017806,0.0267,12.369317,0.30485,0.071364,12.629707,0.95,0.014197,691.390083,3,0,0.778241,5.916667,97.38945770263672,0,-0.086546,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,16,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1488,0.062397,0.00177,0.755428,0.735482,69.61922,12.9,1.670765,0,1.645331,0.03438,0.025471,-0.08734,8.354639,0.71196,0.653761,9.159099,1.09163,0.014357,691.412938,2,2,0.794272,4.625,83.39574432373047,1,-0.104581,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,17,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1489,0.108885,-0.0352,0.503733,0.540976,52.338669,6.7,1.704206,0,1.681586,0.02599,0.012108,-0.13103,6.637017,0.51404,2.03277,9.60803,2.080826,0.008699,691.409083,3,1,0.829352,8.95,100.20392608642578,1,-0.192369,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,19,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1490,0.082032,0.01743,0.726315,0.728796,70.6448,10.65,1.63411,0,1.617122,0.03358,0.00233,-0.08252,7.360876,0.83259,1.075213,7.651978,1.925125,0.004444,691.39325,2,2,0.837313,4.675,98.50617218017578,2,-0.118627,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,20,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1491,-0.093973,0.14103,0.739622,0.683499,83.082432,4.8,0.382505,1,1.587944,0.07849,0.00968,0.08845,10.7379,0.81295,0.60216,10.7379,2.554778,0.004852,691.395625,1,2,0.782659,7.85,92.7353286743164,2,0.055179,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,21,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1492,-0.133177,0.13587,0.677437,0.685264,79.141799,4.05,1.607484,1,1.600209,0.07809,0.002014,0.10707,12.107849,0.67148,0.007426,12.107849,0.95,0.00282,691.41625,1,2,0.805444,9.05,96.99076080322266,2,0.066935,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,22,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1493,0.066935,-0.02392,0.374645,0.458751,41.910812,9.15,1.707851,0,1.690379,0.02696,0.006596,-0.1177,6.329494,0.37108,0.005189,9.935225,0.963316,0.009987,691.39325,3,1,0.814966,7.283333,101.7070083618164,1,-0.196976,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,23,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1494,0.47383,0.03396,0.259114,0.308354,36.113606,10.15,1.715261,0,1.709746,0.03485,0.011887,-0.15645,2.462214,0.38473,0.00693,9.043997,0.95,0.012526,691.406417,3,1,0.774909,6.466667,97.2630386352539,0,-0.195831,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,26,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1495,0.243663,0.07171,0.509178,0.446585,66.286635,4.5,1.658702,0,1.633333,0.04124,0.020984,-0.12059,6.752962,0.78898,0.016809,12.005864,0.966534,0.003036,691.396188,2,2,0.824762,8.325,93.36251068115234,1,-0.143176,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,31,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1496,-0.254569,0.0693,0.596382,0.674053,75.408329,6.25,1.617819,1,1.600652,0.06084,-0.003486,0.12608,9.577056,0.6441,0.00198,9.577056,0.981194,0.008556,691.396625,1,2,0.791894,3.9,93.24795532226562,2,0.050527,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,32,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1497,0.087728,0.02509,0.561982,0.553607,64.307135,6.4,1.647852,0,1.6468,0.03456,-0.002512,-0.09143,8.218424,0.53155,0.281798,10.051644,0.966266,0.014799,691.376063,2,2,0.79808,5.9,99.77286529541016,2,-0.151235,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,34,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1498,-0.208908,0.15993,0.611407,0.538058,72.646192,4.1,1.634803,2,1.620101,0.09239,-0.028233,0.252,7.919122,0.63563,0.0,7.919122,0.95,0.026584,691.38425,1,1,0.774057,2.2,97.22557830810548,1,0.12493,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,35,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1499,-0.211437,0.05221,0.428992,0.441472,56.791309,12.75,1.66469,1,1.662497,0.05688,-0.012341,0.09145,1.006231,0.42817,0.012458,5.030808,0.985132,0.021555,691.374,2,1,0.792933,2.15,92.18973541259766,1,-0.0304,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,37,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1500,0.001673,-0.00276,0.469233,0.434943,56.212156,5.2,1.664097,0,1.650737,0.03169,-0.008898,-0.08191,0.986154,0.45813,0.022997,9.291834,0.969975,0.016581,691.404875,2,2,0.790583,5.55,96.4300308227539,2,-0.156441,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,38,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1501,-0.171411,0.06531,0.629921,0.541983,74.141964,4.15,1.609214,1,1.620388,0.06064,-0.011448,0.12051,6.443795,0.63916,0.0,6.443795,0.965125,0.012111,691.3725,1,2,0.796531,2.3,93.2571792602539,2,0.033746,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,39,100.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1502,0.029028,0.00019,0.604617,0.668369,62.212296,6.0,1.656339,0,1.64387,0.03199,-0.005631,-0.07775,3.79638,0.55841,0.000637,7.840044,0.965379,0.015654,691.393938,2,2,0.805297,5.825,93.99015808105467,2,-0.148738,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,40,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1503,-0.179504,0.06566,0.624016,0.494433,77.617993,6.35,1.601202,1,1.586463,0.06065,-0.024947,0.1105,11.351762,0.69393,0.02909,11.351762,1.054974,0.017497,691.390375,1,2,0.812794,3.4,92.78153228759766,2,0.02431,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,41,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1504,0.008237,-0.00274,0.47614,0.422935,56.388856,11.05,1.659107,0,1.660984,0.03169,-0.010614,-0.0798,6.157313,0.49865,0.005968,11.708727,0.969975,0.021197,691.377313,2,2,0.782628,4.475,96.69110870361328,2,-0.155109,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,42,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
