,Buried_Volume_C_MMFF,Buried_Volume_H_max_MFF,Buried_Volume_H_mean_MFF,Buried_Volume_H_min_MFF,Pyramidalization_C_MFF,Pyramidalization_H_max_MFF,Pyramidalization_H_mean_MFF,Pyramidalization_H_min_MFF,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
1016,0.278693,0.335445,0.315579,0.301977,0.809127,1.693093,1.69085,1.689637,CC(C)O,0,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1017,0.421892,0.391871,0.391871,0.391871,0.790474,1.609608,1.609608,1.609608,CC(C)O,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1018,0.388231,0.371331,0.352742,0.334153,0.733977,1.683333,1.682677,1.682022,C1CCOC1,0,41.00418410041841,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1019,0.370492,0.353359,0.339845,0.326331,0.790739,1.663513,1.661821,1.660128,C1CCOC1,2,58.99581589958159,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1020,0.241614,0.306641,0.293717,0.269003,0.805051,1.693307,1.693112,1.69275,CCCCO,0,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1021,0.414013,0.420576,0.409136,0.397695,0.797765,1.648954,1.648732,1.648511,CCCCO,1,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1022,0.429393,0.416867,0.403009,0.389152,0.791747,1.652789,1.652417,1.652045,CCCCO,2,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1023,0.342544,0.359177,0.340672,0.322167,0.793189,1.662597,1.662018,1.66144,CCCCO,3,100.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1024,0.30688,0.373585,0.337128,0.306426,0.810918,1.692458,1.689853,1.687985,C[C@H](O)[C@H](C)O,0,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1025,0.511403,0.437092,0.437092,0.437092,0.79878,1.602295,1.602295,1.602295,C[C@H](O)[C@H](C)O,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1026,0.374354,0.349743,0.340527,0.331311,0.658476,1.725071,1.724721,1.724371,C1C[C@H]2C[C@@H]12,0,100.0,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1027,0.447482,0.375681,0.375681,0.375681,0.783409,1.637271,1.637271,1.637271,C1C[C@H]2C[C@@H]12,2,0.0,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1028,0.335364,0.346015,0.326253,0.30649,0.456081,1.817085,1.816998,1.816911,C1C[C@H]2C[C@@H]12,3,0.0,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1029,0.32445,0.392384,0.349774,0.319605,0.813135,1.689277,1.688745,1.688116,CC(C)CC[NH3+],0,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1030,0.513255,0.42212,0.42212,0.42212,0.799142,1.588873,1.588873,1.588873,CC(C)CC[NH3+],1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1031,0.48307,0.426039,0.425905,0.425771,0.80446,1.643393,1.643393,1.643393,CC(C)CC[NH3+],3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1032,0.414199,0.426598,0.426525,0.426452,0.819461,1.642112,1.642112,1.642112,CC(C)CC[NH3+],4,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1033,0.329872,0.391434,0.359303,0.313781,0.81211,1.691204,1.689234,1.687767,C[C@@H](O)C[C@H]1CO1,0,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1034,0.486262,0.441087,0.441087,0.441087,0.807536,1.600011,1.600011,1.600011,C[C@@H](O)C[C@H]1CO1,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1035,0.498253,0.478563,0.446748,0.414933,0.800064,1.650838,1.64726,1.643681,C[C@@H](O)C[C@H]1CO1,3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1036,0.475307,0.424001,0.424001,0.424001,0.50239,1.772344,1.772344,1.772344,C[C@@H](O)C[C@H]1CO1,4,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1037,0.299041,0.331357,0.312896,0.294435,0.473904,1.813037,1.812979,1.812921,C[C@@H](O)C[C@H]1CO1,5,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1038,0.3178,0.385267,0.344723,0.319407,0.812241,1.689668,1.689233,1.688714,CC(C)C1CC1,0,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1039,0.536276,0.440977,0.440977,0.440977,0.756625,1.610512,1.610512,1.610512,CC(C)C1CC1,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1040,0.531355,0.430156,0.430156,0.430156,1.257141,1.781882,1.781882,1.781882,CC(C)C1CC1,3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1041,0.367202,0.395954,0.357238,0.318522,0.487337,1.803287,1.802923,1.802559,CC(C)C1CC1,4,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1042,0.511432,0.419778,0.419778,0.419778,0.792972,1.59674,1.59674,1.59674,OC1CCCCC1,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1043,0.471883,0.448548,0.410161,0.371774,0.796231,1.647369,1.645921,1.644473,OC1CCCCC1,2,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1044,0.432928,0.410688,0.379135,0.347582,0.790383,1.651001,1.649685,1.648369,OC1CCCCC1,3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1045,0.426004,0.366276,0.36597,0.365665,0.803534,1.642071,1.641978,1.641885,OC1CCCCC1,4,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1046,0.334042,0.417094,0.358849,0.327851,0.814833,1.688137,1.687823,1.68748,CC1CCCOC1,0,0.0,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1047,0.544965,0.421304,0.421304,0.421304,0.781979,1.600532,1.600532,1.600532,CC1CCCOC1,1,0.0,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1048,0.474981,0.40844,0.400531,0.392623,0.798611,1.648237,1.646992,1.645746,CC1CCCOC1,2,0.0,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1049,0.447587,0.44075,0.39543,0.350109,0.785753,1.655921,1.655145,1.654369,CC1CCCOC1,3,0.0,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1050,0.415649,0.395872,0.365702,0.335533,0.803057,1.656775,1.654655,1.652535,CC1CCCOC1,4,61.6822429906542,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1051,0.457248,0.405365,0.392154,0.378943,0.809155,1.652608,1.650813,1.649017,CC1CCCOC1,6,38.3177570093458,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1052,0.549723,0.432783,0.432783,0.432783,0.806077,1.598002,1.598002,1.598002,O[C@@H]1CCCC[C@H]1O,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1053,0.48766,0.442473,0.414243,0.386013,0.799078,1.648289,1.647592,1.646894,O[C@@H]1CCCC[C@H]1O,2,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1054,0.457842,0.439393,0.396551,0.353709,0.792775,1.650659,1.650591,1.650523,O[C@@H]1CCCC[C@H]1O,3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1055,0.518356,0.39985,0.39985,0.39985,0.795612,1.606717,1.606717,1.606717,OC1CCC(O)CC1,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1056,0.485208,0.439521,0.411768,0.384015,0.785759,1.654373,1.650428,1.646482,OC1CCC(O)CC1,2,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1057,0.294202,0.348042,0.325576,0.313729,0.809754,1.690851,1.690584,1.690295,CC1CC[NH2+]CC1,0,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1058,0.555727,0.48515,0.48515,0.48515,0.78405,1.598548,1.598548,1.598548,CC1CC[NH2+]CC1,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1059,0.482517,0.453038,0.423561,0.394084,0.806715,1.64211,1.641808,1.641507,CC1CC[NH2+]CC1,2,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1060,0.399605,0.356516,0.354189,0.351862,0.819838,1.641745,1.640155,1.638564,CC1CC[NH2+]CC1,3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1061,0.305622,0.34347,0.332312,0.314136,0.815093,1.688571,1.687644,1.685844,C/C(=C/CC(C)O)[N+](=O)[O-],0,0.0,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1062,0.549024,0.45705,0.45705,0.45705,0.043415,1.980654,1.980654,1.980654,C/C(=C/CC(C)O)[N+](=O)[O-],2,0.0,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1063,0.525415,0.501701,0.468121,0.434542,0.814124,1.6325,1.630471,1.628443,C/C(=C/CC(C)O)[N+](=O)[O-],3,0.0,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1064,0.518304,0.51142,0.51142,0.51142,0.796515,1.607097,1.607097,1.607097,C/C(=C/CC(C)O)[N+](=O)[O-],4,100.0,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1065,0.316087,0.369089,0.345522,0.309868,0.812625,1.69093,1.688956,1.687362,C/C(=C/CC(C)O)[N+](=O)[O-],5,0.0,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1066,0.536421,0.425241,0.425241,0.425241,0.742445,1.637627,1.637627,1.637627,O[C@@H]1C[C@@H]2CC[C@H]1C2,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1067,0.485441,0.428724,0.406305,0.383887,0.737794,1.679284,1.678466,1.677649,O[C@@H]1C[C@@H]2CC[C@H]1C2,2,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1068,0.544912,0.40063,0.40063,0.40063,0.733501,1.66753,1.66753,1.66753,O[C@@H]1C[C@@H]2CC[C@H]1C2,3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1069,0.4597,0.406832,0.389434,0.372036,0.749844,1.676077,1.67447,1.672864,O[C@@H]1C[C@@H]2CC[C@H]1C2,4,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1070,0.476175,0.430634,0.405155,0.379676,0.753902,1.673571,1.671885,1.670199,O[C@@H]1C[C@@H]2CC[C@H]1C2,5,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1071,0.576221,0.422853,0.422853,0.422853,0.739317,1.67208,1.67208,1.67208,O[C@@H]1C[C@@H]2CC[C@H]1C2,6,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1072,0.470515,0.39554,0.395534,0.395529,0.683242,1.71027,1.709583,1.708896,O[C@@H]1C[C@@H]2CC[C@H]1C2,7,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1073,0.47603,0.395552,0.395389,0.395226,0.794407,1.648758,1.648757,1.648757,C1C[NH+]2CCC1CC2,0,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1074,0.461127,0.391574,0.391481,0.391388,0.809881,1.644217,1.644217,1.644217,C1C[NH+]2CCC1CC2,1,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1075,0.565074,0.412778,0.412778,0.412778,0.759048,1.6219,1.6219,1.6219,C1C[NH+]2CCC1CC2,5,100.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1076,0.323839,0.381837,0.353625,0.310794,0.777931,1.708756,1.707168,1.705395,CC(=O)C1CCCC1=O,0,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1077,0.624546,0.501933,0.501933,0.501933,0.728667,1.634623,1.634623,1.634623,CC(=O)C1CCCC1=O,3,100.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1078,0.477806,0.461348,0.426217,0.391085,0.763853,1.669229,1.667536,1.665843,CC(=O)C1CCCC1=O,4,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1079,0.402936,0.378989,0.358592,0.338194,0.750561,1.676335,1.674879,1.673423,CC(=O)C1CCCC1=O,5,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1080,0.425864,0.388919,0.375978,0.363038,0.74115,1.685797,1.683898,1.681998,CC(=O)C1CCCC1=O,6,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1081,0.240117,0.305319,0.29322,0.269189,0.805073,1.693277,1.6931,1.692748,CCCCCC(O)CC,0,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1082,0.39105,0.38412,0.384073,0.384027,0.79593,1.649812,1.649807,1.649802,CCCCCC(O)CC,1,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1083,0.451774,0.437145,0.434713,0.432282,0.789201,1.652854,1.652821,1.652789,CCCCCC(O)CC,2,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1084,0.515503,0.521338,0.506389,0.491439,0.79472,1.650167,1.649625,1.649084,CCCCCC(O)CC,3,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1085,0.514303,0.477544,0.456488,0.435433,0.805542,1.643993,1.642685,1.641377,CCCCCC(O)CC,4,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1086,0.524192,0.439014,0.439014,0.439014,0.803288,1.591271,1.591271,1.591271,CCCCCC(O)CC,5,100.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1087,0.457912,0.457801,0.421622,0.385442,0.810563,1.639664,1.638641,1.637619,CCCCCC(O)CC,7,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1088,0.286165,0.386921,0.332469,0.280202,0.808219,1.692329,1.691401,1.690631,CCCCCC(O)CC,8,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1089,0.57286,0.536171,0.536171,0.536171,0.796093,1.611708,1.611708,1.611708,O[C@H]1CCCCC[C@@H]2O[C@@H]21,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1090,0.49926,0.4609,0.428202,0.395505,0.815062,1.637419,1.633149,1.628879,O[C@H]1CCCCC[C@@H]2O[C@@H]21,2,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1091,0.477695,0.470113,0.417766,0.36542,0.803789,1.638453,1.634363,1.630273,O[C@H]1CCCCC[C@@H]2O[C@@H]21,3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1092,0.485872,0.498265,0.432786,0.367307,0.804199,1.635851,1.632304,1.628758,O[C@H]1CCCCC[C@@H]2O[C@@H]21,4,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1093,0.454791,0.384656,0.384335,0.384015,0.81022,1.639513,1.637782,1.636052,O[C@H]1CCCCC[C@@H]2O[C@@H]21,5,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1094,0.498818,0.511164,0.444879,0.378593,0.789061,1.656957,1.654206,1.651454,O[C@H]1CCCCC[C@@H]2O[C@@H]21,6,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1095,0.531005,0.429085,0.429085,0.429085,0.539781,1.75343,1.75343,1.75343,O[C@H]1CCCCC[C@@H]2O[C@@H]21,7,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1096,0.568161,0.458978,0.458978,0.458978,0.557412,1.744081,1.744081,1.744081,O[C@H]1CCCCC[C@@H]2O[C@@H]21,9,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1097,0.334665,0.413798,0.367833,0.31296,0.812562,1.69096,1.688988,1.687365,C[C@@H](O)[C@H](O)c1ccccc1,0,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1098,0.54447,0.503436,0.503436,0.503436,0.797394,1.603778,1.603778,1.603778,C[C@@H](O)[C@H](O)c1ccccc1,1,46.231155778894475,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1099,0.60411,0.516528,0.516528,0.516528,0.79973,1.602708,1.602708,1.602708,C[C@@H](O)[C@H](O)c1ccccc1,3,53.768844221105525,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1100,0.533416,0.445094,0.445094,0.445094,0.012305,1.994816,1.994816,1.994816,C[C@@H](O)[C@H](O)c1ccccc1,6,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1101,0.426482,0.328189,0.328189,0.328189,0.00601,1.997481,1.997481,1.997481,C[C@@H](O)[C@H](O)c1ccccc1,7,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1102,0.418788,0.328271,0.328271,0.328271,0.005972,1.9975,1.9975,1.9975,C[C@@H](O)[C@H](O)c1ccccc1,8,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1103,0.471406,0.465285,0.414062,0.36284,0.83123,1.628472,1.625591,1.622711,C1CCC[C@H]2C[C@H]2CC1,0,25.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1104,0.478109,0.47911,0.422501,0.365892,0.827493,1.630509,1.62889,1.62727,C1CCC[C@H]2C[C@H]2CC1,2,10.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1105,0.512649,0.530627,0.459974,0.38932,0.795672,1.654511,1.650051,1.64559,C1CCC[C@H]2C[C@H]2CC1,3,65.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1106,0.547842,0.433202,0.433202,0.433202,0.476427,1.77393,1.77393,1.77393,C1CCC[C@H]2C[C@H]2CC1,4,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1107,0.381802,0.393298,0.357471,0.321643,0.46413,1.813243,1.813086,1.812929,C1CCC[C@H]2C[C@H]2CC1,5,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1108,0.303613,0.368833,0.33574,0.304859,0.81285,1.69104,1.688837,1.687561,CC(O)c1cc2ccccc2o1,0,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1109,0.494968,0.429551,0.429551,0.429551,0.795121,1.612943,1.612943,1.612943,CC(O)c1cc2ccccc2o1,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1110,0.485924,0.378902,0.378902,0.378902,0.002163,1.999141,1.999141,1.999141,CC(O)c1cc2ccccc2o1,4,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1111,0.457301,0.35768,0.35768,0.35768,0.00059,1.999753,1.999753,1.999753,CC(O)c1cc2ccccc2o1,6,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1112,0.420908,0.329325,0.329325,0.329325,0.000631,1.999734,1.999734,1.999734,CC(O)c1cc2ccccc2o1,7,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1113,0.420774,0.329336,0.329336,0.329336,0.000661,1.999721,1.999721,1.999721,CC(O)c1cc2ccccc2o1,8,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1114,0.449549,0.35209,0.35209,0.35209,0.000481,1.999801,1.999801,1.999801,CC(O)c1cc2ccccc2o1,9,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1115,0.30967,0.427402,0.349137,0.293305,0.823527,1.684127,1.682772,1.68137,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,0,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1116,0.441815,0.463806,0.409404,0.355001,0.788852,1.857857,1.756556,1.655256,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,1,60.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1117,0.449375,0.396874,0.386557,0.37624,0.814605,1.641051,1.640556,1.640061,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,2,40.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1118,0.529392,0.522142,0.468412,0.414683,0.903824,1.691707,1.658569,1.62543,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1119,0.627196,0.608665,0.560928,0.513191,0.455654,1.794955,1.622281,1.449607,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,4,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1120,0.652051,0.586173,0.569288,0.552402,0.336227,1.880953,1.704897,1.528842,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,5,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1121,0.668317,0.557987,0.543381,0.528775,1.334172,1.481746,1.454012,1.426278,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,6,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1122,0.373544,0.393275,0.381769,0.375932,0.769963,1.712444,1.710722,1.708272,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,8,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1123,0.482977,0.490286,0.468269,0.435561,0.841356,1.674647,1.672839,1.670344,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,0,0.0,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1124,0.540929,0.463188,0.456331,0.449474,0.785992,1.640986,1.63986,1.638734,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,2,0.0,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1125,0.473689,0.446119,0.402957,0.359794,0.809232,1.641807,1.641666,1.641525,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,3,0.0,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1126,0.49721,0.372612,0.372612,0.372612,0.574765,1.734443,1.734443,1.734443,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,4,0.0,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1127,0.542478,0.407659,0.407659,0.407659,0.404067,1.817887,1.817887,1.817887,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,6,0.0,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1128,0.689468,0.550975,0.550975,0.550975,0.758039,1.603898,1.603898,1.603898,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,7,0.0,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1129,0.483641,0.464452,0.421561,0.378669,0.74178,1.679363,1.679168,1.678974,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,8,0.0,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1130,0.467096,0.426458,0.399626,0.372793,0.767926,1.663571,1.663078,1.662585,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,9,0.0,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1131,0.58827,0.485021,0.485021,0.485021,0.735745,1.616155,1.616155,1.616155,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,10,100.0,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1132,0.599696,0.480048,0.480048,0.480048,0.788916,1.607774,1.607774,1.607774,O[C@H]1C[C@H]2CC[C@]1(O)CC2,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1133,0.513587,0.434908,0.42237,0.409832,0.778614,1.655657,1.653832,1.652008,O[C@H]1C[C@H]2CC[C@]1(O)CC2,2,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1134,0.571847,0.414607,0.414607,0.414607,0.762917,1.617855,1.617855,1.617855,O[C@H]1C[C@H]2CC[C@]1(O)CC2,3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1135,0.486046,0.409802,0.402925,0.396047,0.789907,1.651311,1.651308,1.651306,O[C@H]1C[C@H]2CC[C@]1(O)CC2,4,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1136,0.537755,0.461843,0.446419,0.430995,0.793697,1.647375,1.647151,1.646926,O[C@H]1C[C@H]2CC[C@]1(O)CC2,5,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1137,0.438607,0.528443,0.44482,0.385751,0.827706,1.683212,1.680653,1.677603,CC1(C)[C@@H]2C[C@H](O)[C@@](C)(O)[C@H]1C2,0,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1138,0.628692,0.463095,0.463095,0.463095,0.67074,1.675364,1.675364,1.675364,CC1(C)[C@@H]2C[C@H](O)[C@@](C)(O)[C@H]1C2,3,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1139,0.533556,0.475086,0.440511,0.405936,0.806366,1.641319,1.640255,1.639192,CC1(C)[C@@H]2C[C@H](O)[C@@](C)(O)[C@H]1C2,4,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1140,0.630929,0.499849,0.499849,0.499849,0.840199,1.566398,1.566398,1.566398,CC1(C)[C@@H]2C[C@H](O)[C@@](C)(O)[C@H]1C2,5,100.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
