,Bmax_2.0_avg,Bmax_2.0_max,Bmax_2.0_min,Bmax_2.5_avg,Bmax_2.5_max,Bmax_2.5_min,Bmax_3.0_avg,Bmax_3.0_max,Bmax_3.0_min,Bmax_3.5_avg,Bmax_3.5_max,Bmax_3.5_min,Bmax_4.0_avg,Bmax_4.0_max,Bmax_4.0_min,Bmax_4.5_avg,Bmax_4.5_max,Bmax_4.5_min,Bmin_2.0_avg,Bmin_2.0_max,Bmin_2.0_min,Bmin_2.5_avg,Bmin_2.5_max,Bmin_2.5_min,Bmin_3.0_avg,Bmin_3.0_max,Bmin_3.0_min,Bmin_3.5_avg,Bmin_3.5_max,Bmin_3.5_min,Bmin_4.0_avg,Bmin_4.0_max,Bmin_4.0_min,Bmin_4.5_avg,Bmin_4.5_max,Bmin_4.5_min,L_avg,L_max,L_min,S_bur_2.0_avg,S_bur_2.0_max,S_bur_2.0_min,S_bur_2.5_avg,S_bur_2.5_max,S_bur_2.5_min,S_bur_3.0_avg,S_bur_3.0_max,S_bur_3.0_min,S_bur_3.5_avg,S_bur_3.5_max,S_bur_3.5_min,S_bur_4.0_avg,S_bur_4.0_max,S_bur_4.0_min,S_bur_4.5_avg,S_bur_4.5_max,S_bur_4.5_min,V_bur_2.0_avg,V_bur_2.0_max,V_bur_2.0_min,V_bur_2.5_avg,V_bur_2.5_max,V_bur_2.5_min,V_bur_3.0_avg,V_bur_3.0_max,V_bur_3.0_min,V_bur_3.5_avg,V_bur_3.5_max,V_bur_3.5_min,V_bur_4.0_avg,V_bur_4.0_max,V_bur_4.0_min,V_bur_4.5_avg,V_bur_4.5_max,V_bur_4.5_min,V_occ_avg,V_occ_max,V_occ_min,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
380,5.557877,5.557877,5.557877,0.494975,0.494975,0.494975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.888177,50.888177,50.888177,35.786269,35.786269,35.786269,27.217877,27.217877,27.217877,19.891024,19.891024,19.891024,16.575046,16.575046,16.575046,14.599864,14.599864,14.599864,84.403677,84.403677,84.403677,63.25598,63.25598,63.25598,50.108845,50.108845,50.108845,39.940903,39.940903,39.940903,32.724347,32.724347,32.724347,27.530367,27.530367,27.530367,459.51175,459.51175,459.51175,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,17,0.0,25,doi.org/10.1021/jo990185w
381,4.701064,4.701064,4.701064,4.701064,4.701064,4.701064,4.610043,4.610043,4.610043,4.180012,4.180012,4.180012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.594274,0.594274,0.594274,0.023976,0.023976,0.023976,0.026949,0.026949,0.026949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.761675,77.761675,77.761675,64.412797,64.412797,64.412797,49.752517,49.752517,49.752517,36.062195,36.062195,36.062195,27.356438,27.356438,27.356438,19.674612,19.674612,19.674612,93.679854,93.679854,93.679854,82.290106,82.290106,82.290106,72.02992,72.02992,72.02992,60.836181,60.836181,60.836181,51.107283,51.107283,51.107283,42.879297,42.879297,42.879297,459.556,459.556,459.556,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,23,0.0,25,doi.org/10.1021/jo990185w
382,12.095838,12.390722,11.800953,11.335577,12.465151,10.206003,11.335577,12.465151,10.206003,11.300614,12.436338,10.164891,11.102822,12.24949,9.956154,10.783137,11.619918,9.946356,0.987368,0.994488,0.980248,0.550352,0.594274,0.50643,0.044583,0.050095,0.039072,0.013725,0.026939,0.00051,0.013725,0.026939,0.00051,0.030985,0.035031,0.026939,4.975,5.0,4.95,67.791428,67.797716,67.785139,57.493238,57.494247,57.492229,49.189222,49.190765,49.187679,35.770826,35.777461,35.764192,23.267216,23.272975,23.261457,15.314257,15.315528,15.312986,90.334616,90.337881,90.331351,75.834324,75.83474,75.833908,66.834065,66.835836,66.832295,57.707901,57.708024,57.707778,48.397052,48.397137,48.396967,39.46116,39.461553,39.460767,459.532188,459.545,459.519375,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,24,0.0,25,doi.org/10.1021/jo990185w
383,0.989949,0.989949,0.989949,0.522015,0.522015,0.522015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.494975,0.494975,0.494975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.326338,72.326338,72.326338,54.473803,54.473803,54.473803,33.277134,33.277134,33.277134,15.197339,15.197339,15.197339,14.452195,14.452195,14.452195,13.924591,13.924591,13.924591,92.571111,92.571111,92.571111,77.718552,77.718552,77.718552,64.362632,64.362632,64.362632,48.044717,48.044717,48.044717,37.063555,37.063555,37.063555,30.301362,30.301362,30.301362,459.549,459.549,459.549,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,25,100.0,25,doi.org/10.1021/jo990185w
384,10.556601,14.289332,3.508917,10.36298,14.183882,2.754088,9.499666,14.363582,0.0,9.451934,14.567944,0.0,8.995998,14.586381,0.0,8.979333,14.586381,0.0,0.95,0.95,0.95,0.4926,0.4926,0.4926,0.038606,0.066405,0.0,0.00951,0.018328,0.0,0.021345,0.036907,0.0,0.018987,0.048099,0.0,3.333333,5.0,0.0,42.586215,42.60132,42.574776,30.20843,30.221176,30.197765,26.004262,26.011911,25.997118,19.32945,19.331924,19.32564,13.641065,13.644988,13.638307,10.32925,10.33088,10.327831,82.112383,82.118567,82.108884,58.030789,58.040663,58.023469,45.678899,45.686667,45.670813,37.08724,37.092023,37.080617,30.238443,30.242873,30.234332,24.707258,24.709709,24.704353,459.519292,459.533125,459.501125,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,26,0.0,25,doi.org/10.1021/jo990185w
385,9.396943,9.588013,9.294219,9.406521,9.764476,8.867074,8.266963,10.043157,5.187726,8.04857,10.117806,4.619794,6.376289,10.228025,0.0,6.272203,10.231447,0.0,1.972986,2.452976,1.706429,1.494631,1.994259,1.218986,0.092535,0.25,0.012052,0.044878,0.057357,0.021744,0.009001,0.020541,0.0,0.006622,0.013028,0.0,3.316667,5.0,0.0,49.689019,49.712715,49.677056,45.009307,45.014381,45.005911,44.725491,44.731917,44.721099,36.963243,36.963602,36.962901,25.396451,25.398823,25.3951,19.864303,19.867996,19.861596,83.605255,83.610709,83.602002,64.476206,64.484108,64.47209,56.505049,56.50709,56.502694,51.070752,51.072013,51.069028,44.434952,44.437198,44.431315,37.64661,37.64752,37.645982,459.521333,459.53475,459.51275,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,33,0.0,25,doi.org/10.1021/jo990185w
386,6.202789,10.616143,0.986154,5.993815,10.708058,0.502494,5.752241,10.708058,0.0,5.524634,11.42366,0.0,5.513775,11.581235,0.0,3.860412,11.581235,0.0,0.95,0.95,0.95,0.522528,0.582011,0.490597,0.006417,0.012214,0.0,0.033997,0.06187,0.0,0.016304,0.047914,0.0,0.015971,0.047914,0.0,1.666667,5.0,0.0,35.619108,35.629763,35.598283,19.343787,19.353711,19.338507,15.684919,15.6855,15.684578,14.730981,14.734142,14.72829,14.127831,14.133676,14.123651,14.602179,14.60425,14.600678,80.058812,80.062672,80.054753,52.45923,52.46209,52.454044,37.55893,37.561197,37.556357,29.257767,29.259354,29.255504,24.380784,24.383659,24.378835,21.308152,21.31084,21.305889,460.027333,460.031625,460.0195,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,0,0.0,14,doi.org/10.1021/jo990185w
387,8.286133,8.286133,8.286133,8.152454,8.152454,8.152454,7.929849,7.929849,7.929849,5.654423,5.654423,5.654423,5.331276,5.331276,5.331276,0.0,0.0,0.0,3.261484,3.261484,3.261484,2.834681,2.834681,2.834681,0.619612,0.619612,0.619612,0.130157,0.130157,0.130157,0.006362,0.006362,0.006362,0.0,0.0,0.0,0.0,0.0,0.0,79.281275,79.281275,79.281275,65.813145,65.813145,65.813145,54.429003,54.429003,54.429003,44.895797,44.895797,44.895797,38.302969,38.302969,38.302969,29.468189,29.468189,29.468189,94.191618,94.191618,94.191618,83.268926,83.268926,83.268926,73.639284,73.639284,73.639284,64.367573,64.367573,64.367573,56.938924,56.938924,56.938924,50.092356,50.092356,50.092356,460.01175,460.01175,460.01175,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,4,0.0,14,doi.org/10.1021/jo990185w
388,9.880876,10.073356,9.688395,10.508154,10.635436,10.380872,10.677095,10.761622,10.592568,10.691649,10.761622,10.621676,10.691649,10.761622,10.621676,10.579669,10.604244,10.555094,1.9401,2.24692,1.633281,1.908615,2.521296,1.295935,1.387985,2.757898,0.018072,1.528191,3.039642,0.01674,1.559465,3.053737,0.065193,1.541389,3.053737,0.02904,4.975,5.0,4.95,63.504006,63.520563,63.487449,54.379467,54.387264,54.371669,55.854122,55.854814,55.85343,48.305018,48.310058,48.299979,37.081523,37.086403,37.076643,28.992003,28.992411,28.991595,89.174336,89.176804,89.171867,72.866538,72.867712,72.865364,65.586226,65.586433,65.586018,60.912183,60.912575,60.911791,54.921776,54.922284,54.921269,48.220772,48.220832,48.220712,460.03625,460.043875,460.028625,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,5,0.0,14,doi.org/10.1021/jo990185w
389,10.982941,10.982941,10.982941,10.473777,10.473777,10.473777,8.585162,8.585162,8.585162,8.227089,8.227089,8.227089,7.189228,7.189228,7.189228,6.858936,6.858936,6.858936,0.989949,0.989949,0.989949,0.6,0.6,0.6,0.004611,0.004611,0.004611,0.038701,0.038701,0.038701,0.040448,0.040448,0.040448,0.01319,0.01319,0.01319,4.45,4.45,4.45,72.339984,72.339984,72.339984,55.072372,55.072372,55.072372,36.117511,36.117511,36.117511,20.192342,20.192342,20.192342,21.706853,21.706853,21.706853,22.971181,22.971181,22.971181,92.546612,92.546612,92.546612,77.722647,77.722647,77.722647,65.135774,65.135774,65.135774,49.903636,49.903636,49.903636,40.401115,40.401115,40.401115,35.067641,35.067641,35.067641,460.028875,460.028875,460.028875,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,6,0.0,14,doi.org/10.1021/jo990185w
390,8.820831,11.808577,3.501785,7.834129,11.590621,0.509902,7.939838,12.392135,0.0,8.075923,12.800391,0.0,8.08015,12.870315,0.0,7.971175,12.870315,0.0,0.951531,0.954594,0.95,0.493391,0.494975,0.4926,0.016308,0.025194,0.0,0.019418,0.042041,0.0,0.007369,0.021294,0.0,0.010307,0.026629,0.0,3.333333,5.0,0.0,46.213017,46.21695,46.209335,35.856136,35.860335,35.853512,33.776788,33.779358,33.774479,26.844618,26.848291,26.840973,18.936345,18.938826,18.932866,13.200293,13.204498,13.194058,83.282539,83.286461,83.277933,60.896743,60.900094,60.893647,50.190072,50.19142,50.188869,42.909351,42.910385,42.907621,36.267043,36.268432,36.265557,30.18588,30.186483,30.18518,460.018083,460.05625,459.99325,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,7,0.0,14,doi.org/10.1021/jo990185w
391,8.120499,8.120499,8.120499,7.360027,7.360027,7.360027,4.292144,4.292144,4.292144,3.003748,3.003748,3.003748,0.0,0.0,0.0,0.0,0.0,0.0,2.159501,2.159501,2.159501,0.626883,0.626883,0.626883,0.031676,0.031676,0.031676,0.008487,0.008487,0.008487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.963317,76.963317,76.963317,62.406474,62.406474,62.406474,49.094123,49.094123,49.094123,40.135733,40.135733,40.135733,36.413882,36.413882,36.413882,32.838694,32.838694,32.838694,93.597132,93.597132,93.597132,81.433816,81.433816,81.433816,70.901615,70.901615,70.901615,60.512094,60.512094,60.512094,53.186231,53.186231,53.186231,47.696312,47.696312,47.696312,460.038375,460.038375,460.038375,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,12,0.0,14,doi.org/10.1021/jo990185w
392,8.711607,9.721754,7.701461,8.51528,9.597526,7.433034,8.223641,9.041709,7.405572,8.022984,8.916978,7.12899,7.663354,8.555262,6.771447,7.202377,8.032745,6.372009,2.62505,2.638632,2.611467,1.746584,2.372862,1.120305,1.054678,2.061412,0.047945,0.889146,1.766605,0.011686,0.516953,0.981222,0.052683,0.00678,0.01356,0.0,4.85,4.95,4.75,69.004999,69.007363,69.002635,58.279211,58.285714,58.272707,50.52685,50.536016,50.517684,39.358608,39.362,39.355216,28.564825,28.56486,28.56479,23.200579,23.204205,23.196953,90.856311,90.858161,90.85446,76.589572,76.591942,76.587201,67.54839,67.551193,67.545586,59.092729,59.097593,59.087865,50.775659,50.778471,50.772848,43.092964,43.094616,43.091312,460.011125,460.01525,460.007,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,13,0.0,14,doi.org/10.1021/jo990185w
393,9.904544,9.904544,9.904544,10.303034,10.303034,10.303034,10.359778,10.359778,10.359778,10.359778,10.359778,10.359778,10.355916,10.355916,10.355916,10.154433,10.154433,10.154433,1.435582,1.435582,1.435582,1.810381,1.810381,1.810381,1.963427,1.963427,1.963427,2.320705,2.320705,2.320705,2.457998,2.457998,2.457998,2.682221,2.682221,2.682221,5.0,5.0,5.0,75.033981,75.033981,75.033981,60.963058,60.963058,60.963058,42.466131,42.466131,42.466131,26.178391,26.178391,26.178391,25.772605,25.772605,25.772605,23.296644,23.296644,23.296644,93.230252,93.230252,93.230252,80.19528,80.19528,80.19528,69.240563,69.240563,69.240563,54.851004,54.851004,54.851004,45.436848,45.436848,45.436848,39.250762,39.250762,39.250762,460.027625,460.027625,460.027625,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,14,100.0,14,doi.org/10.1021/jo990185w
394,9.795345,11.831526,7.260337,9.613046,11.810271,7.111962,9.424767,11.603879,6.753518,9.019563,10.734174,6.600189,8.798811,10.74907,6.335811,8.537256,10.74907,5.95189,0.95,0.95,0.95,0.4926,0.4926,0.4926,0.042881,0.066535,0.012109,0.060725,0.117916,0.020621,0.01982,0.021453,0.018619,0.031988,0.042853,0.02082,4.85,5.0,4.7,42.428671,42.439868,42.406518,31.008227,31.01046,31.00548,27.475436,27.483217,27.46442,22.198186,22.20325,22.195312,19.240305,19.240629,19.240102,18.19588,18.19717,18.194878,82.018234,82.036027,81.993412,58.096997,58.103922,58.084497,46.223805,46.226075,46.21933,38.12536,38.131002,38.121927,32.300727,32.303196,32.299026,28.246709,28.249636,28.245136,460.022542,460.032875,460.017,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,15,0.0,14,doi.org/10.1021/jo990185w
395,7.267221,7.267221,7.267221,7.131795,7.131795,7.131795,6.823672,6.823672,6.823672,6.330284,6.330284,6.330284,5.580771,5.580771,5.580771,0.0,0.0,0.0,2.704332,2.704332,2.704332,2.522211,2.522211,2.522211,2.237511,2.237511,2.237511,1.327473,1.327473,1.327473,0.039837,0.039837,0.039837,0.0,0.0,0.0,0.0,0.0,0.0,78.37123,78.37123,78.37123,63.410239,63.410239,63.410239,49.61019,49.61019,49.61019,37.315768,37.315768,37.315768,32.562549,32.562549,32.562549,29.508161,29.508161,29.508161,94.167716,94.167716,94.167716,82.373132,82.373132,82.373132,71.714413,71.714413,71.714413,60.744706,60.744706,60.744706,52.116761,52.116761,52.116761,45.794629,45.794629,45.794629,460.034875,460.034875,460.034875,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,20,0.0,14,doi.org/10.1021/jo990185w
396,8.82474,9.015681,8.6338,8.787794,9.201223,8.374366,8.517333,9.29758,7.737086,8.138246,9.392816,6.883676,4.696408,9.392816,0.0,4.688883,9.377766,0.0,0.95986,0.965125,0.954594,0.498322,0.501669,0.494975,0.009317,0.01247,0.006164,0.041479,0.070213,0.012745,0.007524,0.015048,0.0,0.028432,0.056865,0.0,2.475,4.95,0.0,62.642852,62.666792,62.618911,49.264025,49.273437,49.254614,40.184167,40.187617,40.180717,31.136646,31.137698,31.135593,24.566494,24.568222,24.564765,22.745101,22.749415,22.740787,88.832347,88.833945,88.830749,71.753124,71.757936,71.748312,60.513674,60.515286,60.512061,51.225249,51.227042,51.223455,43.281584,43.283695,43.279473,37.329816,37.33015,37.329482,460.033313,460.038375,460.02825,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,21,0.0,14,doi.org/10.1021/jo990185w
397,10.645304,10.645304,10.645304,9.850508,9.850508,9.850508,9.916148,9.916148,9.916148,10.073976,10.073976,10.073976,10.073976,10.073976,10.073976,10.073976,10.073976,10.073976,0.95,0.95,0.95,0.45,0.45,0.45,0.030552,0.030552,0.030552,0.010786,0.010786,0.010786,0.028628,0.028628,0.028628,0.028628,0.028628,0.028628,5.0,5.0,5.0,54.940969,54.940969,54.940969,42.887382,42.887382,42.887382,34.456908,34.456908,34.456908,26.799705,26.799705,26.799705,19.704101,19.704101,19.704101,15.316409,15.316409,15.316409,85.272994,85.272994,85.272994,66.803887,66.803887,66.803887,55.029125,55.029125,55.029125,45.876571,45.876571,45.876571,38.414361,38.414361,38.414361,31.970898,31.970898,31.970898,460.016375,460.016375,460.016375,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,23,0.0,14,doi.org/10.1021/jo990185w
398,0.982344,0.982344,0.982344,0.494975,0.494975,0.494975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.947296,50.947296,50.947296,34.57463,34.57463,34.57463,22.605093,22.605093,22.605093,17.346793,17.346793,17.346793,15.91923,15.91923,15.91923,14.727245,14.727245,14.727245,84.437431,84.437431,84.437431,63.276653,63.276653,63.276653,48.673216,48.673216,48.673216,37.569747,37.569747,37.569747,30.671628,30.671628,30.671628,26.063419,26.063419,26.063419,460.008875,460.008875,460.008875,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,24,0.0,14,doi.org/10.1021/jo990185w
399,0.982344,0.982344,0.982344,0.494975,0.494975,0.494975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.870027,50.870027,50.870027,34.563228,34.563228,34.563228,24.257211,24.257211,24.257211,18.269563,18.269563,18.269563,16.882412,16.882412,16.882412,15.447644,15.447644,15.447644,84.393966,84.393966,84.393966,63.214015,63.214015,63.214015,48.920326,48.920326,48.920326,38.286574,38.286574,38.286574,31.440819,31.440819,31.440819,26.856441,26.856441,26.856441,460.024625,460.024625,460.024625,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,25,0.0,14,doi.org/10.1021/jo990185w
400,8.632623,11.689525,5.638484,7.873051,11.606141,3.110064,6.752825,11.197433,0.0,6.63975,10.632027,0.0,6.660704,10.454784,0.0,6.654501,10.325817,0.0,1.245267,1.817628,0.95,1.014401,2.059836,0.490597,0.727157,2.167029,0.0,0.742522,2.226668,0.0,0.753014,2.22553,0.0,0.722096,2.132777,0.0,3.316667,5.0,0.0,46.821823,46.825405,46.816959,39.569958,39.570561,39.569454,43.079678,43.096569,43.06499,39.230333,39.234951,39.225322,29.411231,29.413248,29.408446,23.070525,23.074296,23.065329,83.356365,83.359664,83.349891,61.783762,61.787106,61.780816,53.324634,53.330863,53.318208,49.266054,49.271447,49.259314,44.323189,44.327846,44.320294,38.775583,38.776878,38.774,460.011417,460.018625,460.000875,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,33,0.0,14,doi.org/10.1021/jo990185w
401,9.894334,11.356496,8.053726,6.5987,11.443448,0.502494,6.3741,11.450109,0.0,6.236816,11.450109,0.0,5.953156,11.33854,0.0,3.621886,10.865657,0.0,0.95,0.95,0.95,0.493515,0.494975,0.490597,0.01278,0.035355,0.0,0.026743,0.070711,0.0,0.052257,0.086061,0.0,0.011785,0.035355,0.0,1.666667,5.0,0.0,35.524391,35.539985,35.493281,20.168327,20.173155,20.16261,19.849584,19.854844,19.841328,21.814795,21.82566,21.806042,20.862798,20.872266,20.854343,19.253691,19.25583,19.250183,80.016657,80.024725,80.009935,52.364195,52.371706,52.349482,38.591169,38.597921,38.584694,32.038731,32.042196,32.036367,28.663622,28.665501,28.662016,26.043098,26.045421,26.041459,438.391708,438.4045,438.3715,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,0,0.0,6,doi.org/10.1021/jo990185w
402,12.191083,12.191083,12.191083,12.017695,12.017695,12.017695,11.923926,11.923926,11.923926,11.591807,11.591807,11.591807,8.981091,8.981091,8.981091,8.808661,8.808661,8.808661,3.019611,3.019611,3.019611,2.368625,2.368625,2.368625,0.031758,0.031758,0.031758,0.070065,0.070065,0.070065,0.073692,0.073692,0.073692,0.044289,0.044289,0.044289,5.0,5.0,5.0,78.015334,78.015334,78.015334,62.611996,62.611996,62.611996,48.163293,48.163293,48.163293,37.178077,37.178077,37.178077,28.987865,28.987865,28.987865,23.545844,23.545844,23.545844,93.943672,93.943672,93.943672,82.094649,82.094649,82.094649,70.926105,70.926105,70.926105,60.098223,60.098223,60.098223,51.118916,51.118916,51.118916,43.660101,43.660101,43.660101,438.413875,438.413875,438.413875,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,4,0.0,6,doi.org/10.1021/jo990185w
403,10.526888,13.60193,7.451845,10.570306,13.818556,7.322056,10.541813,13.829317,7.254309,10.353862,13.829317,6.878408,6.879544,13.759088,0.0,6.757403,13.514807,0.0,1.295071,1.331632,1.25851,0.832916,0.864624,0.801209,0.03181,0.050305,0.013316,0.040248,0.043799,0.036696,0.015976,0.031952,0.0,0.015976,0.031952,0.0,2.5,5.0,0.0,64.136926,64.157734,64.116117,52.343859,52.349401,52.338317,44.375321,44.378438,44.372203,30.808262,30.809644,30.80688,19.536841,19.538535,19.535147,13.991148,13.993969,13.988327,89.434576,89.438537,89.430615,73.053658,73.055246,73.052069,63.014215,63.017282,63.011149,53.607182,53.61199,53.602374,44.022016,44.023331,44.020701,35.762859,35.765481,35.760237,438.383875,438.389625,438.378125,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,5,0.0,6,doi.org/10.1021/jo990185w
404,15.478534,15.478534,15.478534,15.312168,15.312168,15.312168,15.126219,15.126219,15.126219,15.025062,15.025062,15.025062,14.716742,14.716742,14.716742,14.031572,14.031572,14.031572,0.95,0.95,0.95,0.494975,0.494975,0.494975,0.011684,0.011684,0.011684,0.004775,0.004775,0.004775,0.004775,0.004775,0.004775,0.068618,0.068618,0.068618,4.95,4.95,4.95,72.402591,72.402591,72.402591,54.050189,54.050189,54.050189,32.241526,32.241526,32.241526,13.267889,13.267889,13.267889,12.982186,12.982186,12.982186,12.167652,12.167652,12.167652,92.512886,92.512886,92.512886,77.691473,77.691473,77.691473,64.038957,64.038957,64.038957,47.255135,47.255135,47.255135,35.965276,35.965276,35.965276,29.065778,29.065778,29.065778,438.37625,438.37625,438.37625,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,6,75.75057736720554,6,doi.org/10.1021/jo990185w
405,9.39991,13.62617,3.473111,8.085245,11.159077,3.153569,6.590754,11.30763,0.0,6.706638,11.702671,0.0,6.662509,11.850422,0.0,3.950141,11.850422,0.0,0.956573,0.965125,0.95,0.491932,0.4926,0.490597,0.012745,0.023365,0.0,0.007291,0.015255,0.0,0.029212,0.076233,0.0,0.003049,0.009148,0.0,1.65,4.95,0.0,45.767029,45.792544,45.728199,35.309996,35.31373,35.306213,33.090689,33.098069,33.081076,26.420434,26.424077,26.41603,18.16185,18.164095,18.159869,12.171533,12.173794,12.168858,83.083655,83.097724,83.059254,60.548753,60.559848,60.534026,49.721316,49.72607,49.713247,42.406083,42.410877,42.398917,35.786297,35.788506,35.782011,29.521855,29.524118,29.517679,438.383042,438.408125,438.37,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,7,0.0,6,doi.org/10.1021/jo990185w
406,9.082401,9.082401,9.082401,8.889601,8.889601,8.889601,8.386,8.386,8.386,7.816009,7.816009,7.816009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6,0.6,0.6,0.03712,0.03712,0.03712,0.022888,0.022888,0.022888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.654601,76.654601,76.654601,62.386896,62.386896,62.386896,50.121921,50.121921,50.121921,40.178691,40.178691,40.178691,34.953732,34.953732,34.953732,32.342819,32.342819,32.342819,93.452027,93.452027,93.452027,81.282012,81.282012,81.282012,70.860762,70.860762,70.860762,60.991372,60.991372,60.991372,53.174711,53.174711,53.174711,47.285201,47.285201,47.285201,438.404375,438.404375,438.404375,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,12,0.0,6,doi.org/10.1021/jo990185w
