,Buried_Volume_C,Buried_Volume_H_max,Buried_Volume_H_mean,Buried_Volume_H_min,Local_Electrophilicity_C,Local_Electrophilicity_H_max,Local_Electrophilicity_H_mean,Local_Electrophilicity_H_min,Local_Nucleophilicity_C,Local_Nucleophilicity_H_max,Local_Nucleophilicity_H_mean,Local_Nucleophilicity_H_min,Nucleophilicity_C,Nucleophilicity_H_max,Nucleophilicity_H_mean,Nucleophilicity_H_min,Pyramidalization_C,Pyramidalization_H_max,Pyramidalization_H_mean,Pyramidalization_H_min,Radical_C,Radical_H_max,Radical_H_mean,Radical_H_min,charge_C,charge_H_max,charge_H_mean,charge_H_min,dual_C,dual_H_max,dual_H_mean,dual_H_min,electrophilicity_C,electrophilicity_H_max,electrophilicity_H_mean,electrophilicity_H_min,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
1222,0.47548,0.377603,0.377603,0.377603,0.031,0.048257,0.048257,0.048257,0.01979,0.042208,0.042208,0.042208,0.01979,0.042208,0.042208,0.042208,0.00038,1.999842,1.999842,1.999842,0.02542,0.045267,0.045267,0.045267,-0.03976,0.032207,0.032207,0.032207,0.01126,0.006118,0.006118,0.006118,0.03105,0.048326,0.048326,0.048326,Fc1ccc(C2Cc3ccccc3CO2)cc1,8,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1223,0.42027,0.328614,0.328614,0.328614,0.02969,0.054334,0.054334,0.054334,0.02829,0.057212,0.057212,0.057212,0.02829,0.057212,0.057212,0.057212,0.00141,1.999411,1.999411,1.999411,0.02901,0.055808,0.055808,0.055808,-0.03243,0.034021,0.034021,0.034021,0.00145,-0.002807,-0.002807,-0.002807,0.02974,0.054405,0.054405,0.054405,Fc1ccc(C2Cc3ccccc3CO2)cc1,9,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1224,0.42042,0.32876,0.32876,0.32876,0.02801,0.054585,0.054585,0.054585,0.02508,0.053052,0.053052,0.053052,0.02508,0.053052,0.053052,0.053052,0.00051,1.999787,1.999787,1.999787,0.02656,0.053856,0.053856,0.053856,-0.03201,0.034258,0.034258,0.034258,0.00298,0.001608,0.001608,0.001608,0.02805,0.05466,0.05466,0.05466,Fc1ccc(C2Cc3ccccc3CO2)cc1,10,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1225,0.47594,0.378343,0.378343,0.378343,0.03171,0.052324,0.052324,0.052324,0.01856,0.044247,0.044247,0.044247,0.01856,0.044247,0.044247,0.044247,0.00103,1.999566,1.999566,1.999566,0.02516,0.048323,0.048323,0.048323,-0.04061,0.0296,0.0296,0.0296,0.0132,0.008154,0.008154,0.008154,0.03176,0.0524,0.0524,0.0524,Fc1ccc(C2Cc3ccccc3CO2)cc1,11,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1226,0.45502,0.405132,0.391985,0.378838,-0.01295,0.034504,0.033771,0.033038,-0.0145,0.068775,0.059345,0.049915,-0.0145,0.068775,0.059345,0.049915,0.81337,1.659145,1.651943,1.644741,-0.01373,0.050916,0.046572,0.042228,0.08178,0.055022,0.040396,0.02577,0.00154,-0.015375,-0.025546,-0.035717,-0.01296,0.03454,0.033799,0.033058,Fc1ccc(C2Cc3ccccc3CO2)cc1,13,100.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1227,0.45096,0.356626,0.356626,0.356626,0.04259,0.061307,0.061307,0.061307,0.03239,0.048741,0.048741,0.048741,0.03239,0.048741,0.048741,0.048741,0.00238,1.999013,1.999013,1.999013,0.03759,0.055162,0.055162,0.055162,-0.05136,0.058385,0.058385,0.058385,0.0104,0.012842,0.012842,0.012842,0.04279,0.061583,0.061583,0.061583,Fc1cccc(C2Cc3ccccc3CO2)c1,2,0.0,14,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1228,0.42432,0.32936,0.32936,0.32936,0.03636,0.059586,0.059586,0.059586,0.01461,0.045749,0.045749,0.045749,0.01461,0.045749,0.045749,0.045749,0.00288,1.99879,1.99879,1.99879,0.02558,0.052803,0.052803,0.052803,-0.02892,0.04635,0.04635,0.04635,0.02194,0.014107,0.014107,0.014107,0.03656,0.059857,0.059857,0.059857,Fc1cccc(C2Cc3ccccc3CO2)c1,3,0.0,14,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1229,0.49886,0.401754,0.401754,0.401754,0.01837,0.048641,0.048641,0.048641,0.02633,0.036825,0.036825,0.036825,0.02633,0.036825,0.036825,0.036825,0.00245,1.99897,1.99897,1.99897,0.02238,0.042844,0.042844,0.042844,-0.04448,0.038838,0.038838,0.038838,-0.0079,0.012039,0.012039,0.012039,0.01842,0.048864,0.048864,0.048864,Fc1cccc(C2Cc3ccccc3CO2)c1,4,0.0,14,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1230,0.62862,0.536555,0.536555,0.536555,-0.00622,0.028849,0.028849,0.028849,-0.00396,0.047762,0.047762,0.047762,-0.00396,0.047762,0.047762,0.047762,0.76908,1.629874,1.629874,1.629874,-0.00511,0.038345,0.038345,0.038345,0.11747,0.018642,0.018642,0.018642,-0.00229,-0.018834,-0.018834,-0.018834,-0.00625,0.028928,0.028928,0.028928,Fc1cccc(C2Cc3ccccc3CO2)c1,6,0.0,14,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1231,0.54816,0.501957,0.486323,0.470689,-0.00785,0.025846,0.02566,0.025475,0.00036,0.040999,0.03994,0.03888,0.00036,0.040999,0.03994,0.03888,0.77264,1.665384,1.664638,1.663892,-0.00377,0.03346,0.032838,0.032216,-0.06658,0.053796,0.046841,0.039886,-0.00826,-0.013329,-0.014204,-0.015078,-0.0079,0.025921,0.025736,0.025551,Fc1cccc(C2Cc3ccccc3CO2)c1,7,0.0,14,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1232,0.47541,0.377347,0.377347,0.377347,0.03074,0.048069,0.048069,0.048069,0.02038,0.043324,0.043324,0.043324,0.02038,0.043324,0.043324,0.043324,0.00015,1.999938,1.999938,1.999938,0.02564,0.045799,0.045799,0.045799,-0.03972,0.032146,0.032146,0.032146,0.01051,0.004951,0.004951,0.004951,0.03089,0.048275,0.048275,0.048275,Fc1cccc(C2Cc3ccccc3CO2)c1,9,0.0,14,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1233,0.42015,0.328556,0.328556,0.328556,0.02943,0.054232,0.054232,0.054232,0.0291,0.057692,0.057692,0.057692,0.0291,0.057692,0.057692,0.057692,0.00129,1.999462,1.999462,1.999462,0.02933,0.056069,0.056069,0.056069,-0.0324,0.033993,0.033993,0.033993,0.00044,-0.003245,-0.003245,-0.003245,0.02955,0.054446,0.054446,0.054446,Fc1cccc(C2Cc3ccccc3CO2)c1,10,0.0,14,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1234,0.42072,0.328847,0.328847,0.328847,0.02791,0.054479,0.054479,0.054479,0.02573,0.053838,0.053838,0.053838,0.02573,0.053838,0.053838,0.053838,0.00056,1.999764,1.999764,1.999764,0.02688,0.05427,0.05427,0.05427,-0.03195,0.034296,0.034296,0.034296,0.0023,0.000865,0.000865,0.000865,0.02802,0.054703,0.054703,0.054703,Fc1cccc(C2Cc3ccccc3CO2)c1,11,0.0,14,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1235,0.47564,0.378314,0.378314,0.378314,0.03132,0.052108,0.052108,0.052108,0.0193,0.045011,0.045011,0.045011,0.0193,0.045011,0.045011,0.045011,0.00107,1.999552,1.999552,1.999552,0.02538,0.048673,0.048673,0.048673,-0.04054,0.02979,0.02979,0.02979,0.01218,0.007325,0.007325,0.007325,0.03147,0.052335,0.052335,0.052335,Fc1cccc(C2Cc3ccccc3CO2)c1,12,0.0,14,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1236,0.45465,0.405382,0.392229,0.379077,-0.01308,0.035154,0.034228,0.033302,-0.01474,0.072423,0.061829,0.051234,-0.01474,0.072423,0.061829,0.051234,0.81339,1.659159,1.651941,1.644724,-0.01394,0.052891,0.04807,0.04325,0.08167,0.055848,0.040785,0.025721,0.00161,-0.015969,-0.027517,-0.039065,-0.01313,0.035265,0.034312,0.033358,Fc1cccc(C2Cc3ccccc3CO2)c1,14,100.0,14,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1237,0.56076,0.474102,0.474102,0.474102,0.03182,0.048811,0.048811,0.048811,0.00673,0.026533,0.026533,0.026533,0.00673,0.026533,0.026533,0.026533,0.01333,1.994439,1.994439,1.994439,0.01937,0.037794,0.037794,0.037794,-0.04876,0.076387,0.076387,0.076387,0.02527,0.022522,0.022522,0.022522,0.032,0.049056,0.049056,0.049056,Fc1cccc(C2Cc3ccccc3CO2)c1,16,0.0,14,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1238,0.24904,0.331963,0.308253,0.26149,-0.01581,0.02843,0.019865,0.01519,-0.02481,0.041049,0.040759,0.040345,-0.02481,0.041049,0.040759,0.040345,0.77517,1.709539,1.708628,1.70684,-0.0204,0.034573,0.030391,0.028057,0.03845,0.060999,0.046463,0.038739,0.00882,-0.011544,-0.020736,-0.025651,-0.01599,0.028801,0.020022,0.015232,COc1ccc(C2Cc3ccccc3CO2)cc1,0,0.0,14,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1239,0.46974,0.365525,0.365525,0.365525,0.03337,0.051691,0.051691,0.051691,0.02555,0.04646,0.04646,0.04646,0.02555,0.04646,0.04646,0.04646,0.00017,1.99993,1.99993,1.99993,0.02977,0.049522,0.049522,0.049522,-0.0555,0.048948,0.048948,0.048948,0.00844,0.006125,0.006125,0.006125,0.03399,0.052584,0.052584,0.052584,COc1ccc(C2Cc3ccccc3CO2)cc1,3,0.0,14,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1240,0.53826,0.474149,0.474149,0.474149,0.02759,0.041594,0.041594,0.041594,0.01182,0.033733,0.033733,0.033733,0.01182,0.033733,0.033733,0.033733,0.01486,1.993753,1.993753,1.993753,0.02,0.038038,0.038038,0.038038,-0.02859,0.047231,0.047231,0.047231,0.01635,0.00861,0.00861,0.00861,0.02817,0.042343,0.042343,0.042343,COc1ccc(C2Cc3ccccc3CO2)cc1,4,0.0,14,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1241,0.62596,0.51322,0.51322,0.51322,-0.00492,0.02519,0.02519,0.02519,-0.00519,0.059418,0.059418,0.059418,-0.00519,0.059418,0.059418,0.059418,0.78897,1.61115,1.61115,1.61115,-0.0051,0.042373,0.042373,0.042373,0.11617,0.027252,0.027252,0.027252,0.00018,-0.03409,-0.03409,-0.03409,-0.005,0.025328,0.025328,0.025328,COc1ccc(C2Cc3ccccc3CO2)cc1,6,0.0,14,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1242,0.55803,0.519818,0.496407,0.472995,-0.01009,0.026883,0.026026,0.02517,-0.00526,0.028365,0.028192,0.028018,-0.00526,0.028365,0.028192,0.028018,0.75411,1.676215,1.675295,1.674376,-0.00778,0.027839,0.027315,0.02679,-0.06397,0.046209,0.042468,0.038727,-0.00503,-0.001052,-0.001755,-0.002457,-0.01029,0.027313,0.026437,0.025561,COc1ccc(C2Cc3ccccc3CO2)cc1,7,0.0,14,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1243,0.47548,0.374528,0.374528,0.374528,0.02991,0.050573,0.050573,0.050573,0.01634,0.032874,0.032874,0.032874,0.01634,0.032874,0.032874,0.032874,0.00569,1.997621,1.997621,1.997621,0.02342,0.042212,0.042212,0.042212,-0.03896,0.031216,0.031216,0.031216,0.01417,0.018674,0.018674,0.018674,0.03051,0.051549,0.051549,0.051549,COc1ccc(C2Cc3ccccc3CO2)cc1,9,0.0,14,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1244,0.42065,0.329068,0.329068,0.329068,0.03133,0.056435,0.056435,0.056435,0.02015,0.04169,0.04169,0.04169,0.02015,0.04169,0.04169,0.04169,0.00349,1.998536,1.998536,1.998536,0.02604,0.049587,0.049587,0.049587,-0.03225,0.032894,0.032894,0.032894,0.0118,0.015794,0.015794,0.015794,0.03194,0.057484,0.057484,0.057484,COc1ccc(C2Cc3ccccc3CO2)cc1,10,0.0,14,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1245,0.42048,0.329296,0.329296,0.329296,0.03274,0.057312,0.057312,0.057312,0.02286,0.043279,0.043279,0.043279,0.02286,0.043279,0.043279,0.043279,0.00601,1.997479,1.997479,1.997479,0.02811,0.050824,0.050824,0.050824,-0.03249,0.033302,0.033302,0.033302,0.0105,0.015091,0.015091,0.015091,0.03336,0.058369,0.058369,0.058369,COc1ccc(C2Cc3ccccc3CO2)cc1,11,0.0,14,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1246,0.4737,0.373096,0.373096,0.373096,0.03071,0.053947,0.053947,0.053947,0.01725,0.035608,0.035608,0.035608,0.01725,0.035608,0.035608,0.035608,0.00286,1.998803,1.998803,1.998803,0.02429,0.045296,0.045296,0.045296,-0.03743,0.031798,0.031798,0.031798,0.01407,0.019376,0.019376,0.019376,0.03133,0.054984,0.054984,0.054984,COc1ccc(C2Cc3ccccc3CO2)cc1,12,0.0,14,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1247,0.47905,0.459601,0.42184,0.384079,-0.01237,0.033348,0.031335,0.029321,-0.0137,0.051604,0.046315,0.041027,-0.0137,0.051604,0.046315,0.041027,0.81167,1.660169,1.652011,1.643853,-0.01313,0.040614,0.039022,0.037431,0.08363,0.049532,0.037507,0.025483,0.00113,-0.007192,-0.014587,-0.021981,-0.01256,0.033835,0.031729,0.029623,COc1ccc(C2Cc3ccccc3CO2)cc1,14,100.0,14,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1248,0.25552,0.303992,0.300987,0.294982,-0.01705,0.039081,0.035649,0.032599,-0.00375,0.025299,0.023877,0.022744,-0.00375,0.025299,0.023877,0.022744,0.77058,1.712592,1.710878,1.709627,-0.00861,0.028805,0.026709,0.024917,-0.14752,0.079452,0.077926,0.076908,-0.00972,0.007012,0.005664,0.004347,-0.01348,0.032311,0.029541,0.027091,CC(=O)Oc1ccc([C@@H]2CCc3c(OC(C)=O)cc(OC(C)=O)cc3O2)cc1,0,0.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1249,0.54265,0.452397,0.452397,0.452397,0.01353,0.024883,0.024883,0.024883,0.0095,0.023969,0.023969,0.023969,0.0095,0.023969,0.023969,0.023969,0.00475,1.998012,1.998012,1.998012,0.01038,0.022605,0.022605,0.022605,-0.04362,0.066721,0.066721,0.066721,0.00175,-0.00273,-0.00273,-0.00273,0.01125,0.02124,0.02124,0.02124,CC(=O)Oc1ccc([C@@H]2CCc3c(OC(C)=O)cc(OC(C)=O)cc3O2)cc1,5,0.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1250,0.59832,0.5689,0.5689,0.5689,0.00827,0.01808,0.01808,0.01808,0.00555,0.008496,0.008496,0.008496,0.00555,0.008496,0.008496,0.008496,0.00261,1.9989,1.9989,1.9989,0.0062,0.011586,0.011586,0.011586,-0.02789,0.053033,0.053033,0.053033,0.0013,0.00618,0.00618,0.00618,0.00685,0.014675,0.014675,0.014675,CC(=O)Oc1ccc([C@@H]2CCc3c(OC(C)=O)cc(OC(C)=O)cc3O2)cc1,6,0.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1251,0.61884,0.456194,0.456194,0.456194,-0.00697,0.030636,0.030636,0.030636,-0.00504,0.039987,0.039987,0.039987,-0.00504,0.039987,0.039987,0.039987,0.79395,1.5992,1.5992,1.5992,-0.00542,0.033514,0.033514,0.033514,0.10575,0.055943,0.055943,0.055943,-0.00077,-0.012947,-0.012947,-0.012947,-0.00581,0.02704,0.02704,0.02704,CC(=O)Oc1ccc([C@@H]2CCc3c(OC(C)=O)cc(OC(C)=O)cc3O2)cc1,8,100.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1252,0.50518,0.435992,0.429591,0.423191,-0.00736,0.023309,0.022249,0.021189,-0.00737,0.027855,0.025331,0.022808,-0.00737,0.027855,0.025331,0.022808,0.75886,1.658875,1.658187,1.657498,-0.00684,0.023287,0.022327,0.021367,-0.06553,0.050169,0.046744,0.043319,0.00106,-0.002881,-0.006009,-0.009136,-0.00631,0.019926,0.019323,0.018719,CC(=O)Oc1ccc([C@@H]2CCc3c(OC(C)=O)cc(OC(C)=O)cc3O2)cc1,9,0.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1253,0.56056,0.573507,0.518674,0.463841,-0.0081,0.024171,0.017889,0.011607,-0.00922,0.0341,0.031766,0.029432,-0.00922,0.0341,0.031766,0.029432,0.78161,1.660604,1.659539,1.658475,-0.00813,0.027825,0.024135,0.020445,-0.05157,0.057417,0.052585,0.047753,0.00218,-0.012548,-0.015261,-0.017974,-0.00704,0.021551,0.016505,0.011458,CC(=O)Oc1ccc([C@@H]2CCc3c(OC(C)=O)cc(OC(C)=O)cc3O2)cc1,10,0.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1254,0.26059,0.321865,0.30707,0.294982,-0.01507,0.036184,0.031567,0.028744,-0.00585,0.021852,0.019666,0.016307,-0.00585,0.021852,0.019666,0.016307,0.77071,1.712425,1.710811,1.709505,-0.00899,0.025816,0.02285,0.019938,-0.1484,0.08046,0.078139,0.076184,-0.00628,0.00793,0.006367,0.00391,-0.01213,0.029781,0.026033,0.023568,CC(=O)Oc1ccc([C@@H]2CCc3c(OC(C)=O)cc(OC(C)=O)cc3O2)cc1,15,0.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1255,0.57443,0.489424,0.489424,0.489424,0.00415,0.027176,0.027176,0.027176,0.03381,0.040604,0.040604,0.040604,0.03381,0.040604,0.040604,0.040604,0.0069,1.997118,1.997118,1.997118,0.01994,0.032513,0.032513,0.032513,-0.07598,0.078325,0.078325,0.078325,-0.02773,-0.016181,-0.016181,-0.016181,0.00608,0.024423,0.024423,0.024423,CC(=O)Oc1ccc([C@@H]2CCc3c(OC(C)=O)cc(OC(C)=O)cc3O2)cc1,17,0.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1256,0.25562,0.306583,0.301678,0.295017,-0.01461,0.033063,0.031016,0.029253,-0.00467,0.025581,0.024314,0.022688,-0.00467,0.025581,0.024314,0.022688,0.77019,1.712669,1.711057,1.709366,-0.00817,0.026636,0.025158,0.023596,-0.14875,0.082655,0.079634,0.077869,-0.00701,0.002108,0.001689,0.001142,-0.01167,0.02769,0.026003,0.024504,CC(=O)Oc1ccc([C@@H]2CCc3c(OC(C)=O)cc(OC(C)=O)cc3O2)cc1,21,0.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1257,0.59013,0.496279,0.496279,0.496279,0.02558,0.031975,0.031975,0.031975,0.01034,0.030567,0.030567,0.030567,0.01034,0.030567,0.030567,0.030567,0.0056,1.99765,1.99765,1.99765,0.01548,0.02892,0.02892,0.02892,-0.0787,0.083645,0.083645,0.083645,0.01028,-0.003294,-0.003294,-0.003294,0.02062,0.027273,0.027273,0.027273,CC(=O)Oc1ccc([C@@H]2CCc3c(OC(C)=O)cc(OC(C)=O)cc3O2)cc1,23,0.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1258,0.26026,0.318085,0.304793,0.296322,-0.01629,0.039014,0.033952,0.026762,-0.0055,0.027294,0.023868,0.018233,-0.0055,0.027294,0.023868,0.018233,0.76959,1.713242,1.711346,1.709697,-0.01059,0.032523,0.028362,0.022061,-0.14664,0.081081,0.077219,0.071702,-0.01018,0.010458,0.008988,0.007656,-0.01568,0.037751,0.032856,0.025889,CC(=O)O[C@H]1C[C@@H](c2ccccc2)Oc2ccccc21,0,0.0,6,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1259,0.64904,0.563496,0.563496,0.563496,-0.007,0.025901,0.025901,0.025901,-0.00474,0.033903,0.033903,0.033903,-0.00474,0.033903,0.033903,0.033903,0.77856,1.621171,1.621171,1.621171,-0.00576,0.029597,0.029597,0.029597,0.12069,0.04869,0.04869,0.04869,-0.00204,-0.008613,-0.008613,-0.008613,-0.00677,0.02529,0.02529,0.02529,CC(=O)O[C@H]1C[C@@H](c2ccccc2)Oc2ccccc21,4,0.0,6,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1260,0.59692,0.550031,0.544604,0.539176,-0.00608,0.01651,0.016226,0.015941,-0.00239,0.031431,0.027981,0.024532,-0.00239,0.031431,0.027981,0.024532,0.76595,1.666412,1.665865,1.665319,-0.00412,0.023575,0.021961,0.020347,-0.06668,0.05202,0.051979,0.051938,-0.00347,-0.008368,-0.012041,-0.015713,-0.00586,0.016163,0.015941,0.015718,CC(=O)O[C@H]1C[C@@H](c2ccccc2)Oc2ccccc21,5,0.0,6,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1261,0.6311,0.530831,0.530831,0.530831,-0.00502,0.025457,0.025457,0.025457,-0.00729,0.055729,0.055729,0.055729,-0.00729,0.055729,0.055729,0.055729,0.78534,1.618509,1.618509,1.618509,-0.0061,0.040455,0.040455,0.040455,0.1121,0.028519,0.028519,0.028519,0.00237,-0.030549,-0.030549,-0.030549,-0.00491,0.02518,0.02518,0.02518,CC(=O)O[C@H]1C[C@@H](c2ccccc2)Oc2ccccc21,6,100.0,6,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1262,0.49741,0.400496,0.400496,0.400496,0.0224,0.040999,0.040999,0.040999,0.01268,0.030443,0.030443,0.030443,0.01268,0.030443,0.030443,0.030443,3e-05,1.999986,1.999986,1.999986,0.01715,0.035071,0.035071,0.035071,-0.03694,0.033131,0.033131,0.033131,0.00895,0.009256,0.009256,0.009256,0.02163,0.039698,0.039698,0.039698,CC(=O)O[C@H]1C[C@@H](c2ccccc2)Oc2ccccc21,8,0.0,6,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1263,0.42289,0.3289,0.3289,0.3289,0.02305,0.048973,0.048973,0.048973,0.0177,0.042043,0.042043,0.042043,0.0177,0.042043,0.042043,0.042043,0.0029,1.998786,1.998786,1.998786,0.02001,0.044772,0.044772,0.044772,-0.02771,0.036647,0.036647,0.036647,0.00462,0.005458,0.005458,0.005458,0.02233,0.047501,0.047501,0.047501,CC(=O)O[C@H]1C[C@@H](c2ccccc2)Oc2ccccc21,9,0.0,6,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1264,0.41844,0.32876,0.32876,0.32876,0.03459,0.053132,0.053132,0.053132,0.03316,0.046373,0.046373,0.046373,0.03316,0.046373,0.046373,0.046373,0.00155,1.999352,1.999352,1.999352,0.03338,0.048959,0.048959,0.048959,-0.03005,0.035195,0.035195,0.035195,0.00044,0.005172,0.005172,0.005172,0.0336,0.051546,0.051546,0.051546,CC(=O)O[C@H]1C[C@@H](c2ccccc2)Oc2ccccc21,10,0.0,6,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1265,0.4659,0.371745,0.371745,0.371745,0.0273,0.042158,0.042158,0.042158,0.0224,0.043668,0.043668,0.043668,0.0224,0.043668,0.043668,0.043668,6e-05,1.999977,1.999977,1.999977,0.02443,0.042333,0.042333,0.042333,-0.05518,0.051415,0.051415,0.051415,0.00407,-0.002669,-0.002669,-0.002669,0.02646,0.040999,0.040999,0.040999,CC(=O)O[C@H]1C[C@@H](c2ccccc2)Oc2ccccc21,15,0.0,6,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1266,0.42008,0.329074,0.329074,0.329074,0.03483,0.050554,0.050554,0.050554,0.02183,0.051176,0.051176,0.051176,0.02183,0.051176,0.051176,0.051176,0.00261,1.998907,1.998907,1.998907,0.02775,0.050161,0.050161,0.050161,-0.03027,0.040758,0.040758,0.040758,0.01184,-0.002029,-0.002029,-0.002029,0.03367,0.049146,0.049146,0.049146,CC(=O)O[C@H]1C[C@@H](c2ccccc2)Oc2ccccc21,16,0.0,6,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1267,0.42317,0.328632,0.328632,0.328632,0.01316,0.04473,0.04473,0.04473,0.04294,0.05508,0.05508,0.05508,0.04294,0.05508,0.05508,0.05508,0.00168,1.999299,1.999299,1.999299,0.02808,0.049353,0.049353,0.049353,-0.04178,0.037653,0.037653,0.037653,-0.02972,-0.011454,-0.011454,-0.011454,0.01322,0.043626,0.043626,0.043626,CC(=O)O[C@H]1C[C@@H](c2ccccc2)Oc2ccccc21,17,0.0,6,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1268,0.5119,0.449538,0.449538,0.449538,0.02497,0.036687,0.036687,0.036687,0.01408,0.043601,0.043601,0.043601,0.01408,0.043601,0.043601,0.043601,0.00806,1.996605,1.996605,1.996605,0.01909,0.03968,0.03968,0.03968,-0.03161,0.042685,0.042685,0.042685,0.01003,-0.007842,-0.007842,-0.007842,0.02411,0.035759,0.035759,0.035759,CC(=O)O[C@H]1C[C@@H](c2ccccc2)Oc2ccccc21,18,0.0,6,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1269,0.33994,0.41304,0.366715,0.318615,-0.02518,0.057885,0.052375,0.041565,-0.00095,0.03595,0.033867,0.032744,-0.00095,0.03595,0.033867,0.032744,0.78025,1.706845,1.706041,1.705218,-0.01212,0.045195,0.04158,0.036008,-0.13664,0.066193,0.064871,0.062675,-0.02235,0.02126,0.015426,0.006528,-0.0233,0.05444,0.049293,0.039272,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0.0,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1270,0.70031,0.548919,0.548919,0.548919,-0.0062,0.041171,0.041171,0.041171,0.01072,0.026797,0.026797,0.026797,0.01072,0.026797,0.026797,0.026797,0.71098,1.577976,1.577976,1.577976,0.00263,0.032775,0.032775,0.032775,-0.05166,0.05629,0.05629,0.05629,-0.01617,0.011956,0.011956,0.011956,-0.00545,0.038753,0.038753,0.038753,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,3,0.0,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1271,0.51606,0.498416,0.451544,0.404672,-0.00684,0.021694,0.018282,0.01487,-0.00734,0.024325,0.022798,0.021272,-0.00734,0.024325,0.022798,0.021272,0.75889,1.666535,1.66348,1.660425,-0.00693,0.022506,0.020146,0.017786,-0.06493,0.036979,0.033991,0.031002,0.00083,-0.003638,-0.005305,-0.006972,-0.00651,0.020687,0.017493,0.0143,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,4,0.0,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
